subj,node1,node2,bb1,bb2,bb3,bb4,bb5,bb6,bb7,bb8,bb9,zibb1,zibb2,zibb3,zibb4,zibb5,zibb6,zibb7,zibb8,zibb9
S100,boaconstrictor,anteater,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,seahorse,starfish,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
S100,komododragon,dodo,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,fawn,antelope,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,weasel,squirrel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ferret,parakeet,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,chinchilla,gecko,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,coyote,panda,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,hawk,owl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,jellyfish,seahorse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,hyena,wildcat,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,goat,chinchilla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,ferret,mouse,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,chameleon,cat,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,kitten,mouse,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,goldfish,parrot,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,frog,toad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,ostrich,octopus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,turtle,snail,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,lizard,gecko,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
S100,cardinal,ostrich,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goat,mule,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,dove,rat,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pelican,crab,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sparrow,marlin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ostrich,koala,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,ferret,gerbil,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,possum,otter,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,platypus,seal,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,fox,gecko,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wolverine,wombat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,robin,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,gazelle,kangaroo,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,wolverine,bear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,elephant,rattlesnake,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,hippopotamus,walrus,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,parrot,mole,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,starfish,duck,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,goat,bunny,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,parrot,tarantula,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,sealion,walrus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,bobcat,moose,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,seagull,spider,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,ant,rat,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dingo,bear,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,squirrel,gerbil,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,flamingo,penguin,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,boar,fox,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,orangutan,raven,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,condor,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,shark,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,panda,owl,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,koala,chimpanzee,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,sealion,seal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,spider,cricket,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,orca,manatee,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,dolphin,chihuahua,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,rat,chicken,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,pelican,lizard,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,turtle,fish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,gazelle,gorilla,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,elephant,lion,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,llama,worm,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,snake,ladybug,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,anteater,ostrich,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dolphin,bluewhale,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,sheep,squirrel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cobra,panther,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,lamb,pig,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,donkey,ape,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,dingo,penguin,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,parrot,sloth,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,aardvark,raccoon,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,bat,quail,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,elephant,platypus,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,starfish,octopus,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,emu,alligator,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,cockatoo,lion,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,piranha,squid,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,skunk,parakeet,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,butterfly,beaver,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,pony,mule,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,seahorse,fish,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,puma,penguin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,possum,raccoon,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0
S100,moose,camel,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,antelope,wolverine,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,turtle,gnat,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,wildebeest,lion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,pheasant,monkey,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,seagull,turtle,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,platypus,dingo,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S100,moose,elk,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,snake,hummingbird,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,rhinoceros,guineapig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,ostrich,salmon,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,fly,gnat,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
S100,crow,canary,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,cardinal,bluejay,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
S100,iguana,horse,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,snake,frog,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
S100,goat,rooster,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,porcupine,pig,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,bear,leopard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S100,horse,wallaby,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
S100,spider,ape,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
