numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_uinvite,time_uinvite,bestgraph_uinvite,hit_uinvite,miss_uinvite,fa_uinvite,cr_uinvite,ll_uinvite
6,0.3,steyvers,4,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,169,119,119,:q_O?K?AA_?OOM?@@?ocGEC_?_k?GF_`?sCECA`g?OKI_?ogYAECoOOKHBBOOwyCCBAgocSJGo?_SSM_?__USJHO_XM?K_@pCCKIEO?WOOHaaaXeECEBqSGeUaCq`mGEGoPHGtFCEBSCKHcEgo{x@ACwGyCIECxGh@IHex@hFDHdRLSrDHdbqmAE```{GGSRrbXtIjU~,-3032.39085352,,,,40.0,0:01:13.613060,:q_O?K?AA__g?GEC___WOJ?@@W?ON@A@gGKGDBO?oi?B_``KCCBAP`cCMM`@@ScSJGo?_SSM_?__USJHO_Wgf?EO?waKIEBg?KGGCeWggeX```_{aQ`CqsOeSLp?pEAHHEhp_t@BAPk_tEEBwGGH@FP@OkWRIQPQAIIHex@hAbacqheiXQPQXWy]ToOoyKN`@C{weZQitn,150,19,21,1035,-3007.00941218
6,0.3,steyvers,4,50,0.7,0.0,stationary,35,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,194,120,120,:q_O?K?AA_?OOM?@@?oc?ED__osCCBAoOWQABAO?GOIE_?_WaGDBa@SCZGDBW?GECAoOWOKK____SL??`@HI?DCBGGKGI_@?hAAHECAKKGDHdWOSOHDdWg_lDCAQha?BAoo_SeZ`CAXQACKewHGeTNo?gWNDIeH?sc\_bAC?|A@`Sck_QKOOOOIQ____\P?@baHIABBBTKSKf_?_Wkwiahgiq?@@ad[GEKGhN,-3196.43041689,,,,54.0,0:00:53.399340,:q_O?K?AA_?OS?AA@o?WU?@BO_WUACAoOWYACA`g?GEGa@Ow_T@Eq@Ou?@@?o_WXBA@OoqAAA@W?CGHHO?g_X@@`@S?GDGCWGcWMGoohKjAAa@GkjDCDgW_QSIeG?KJBA@QXmCKGCqcCGXLoQPKi^a`_|SpGEcbkCWP_FgWTHCBAqPaAAA@QSCCCBa@h\P?@baHGf@@@OouIf_?_Wkk[TOaQY?JUO?GcSj`?p`?aaQHn,170,24,30,1001,-3174.83039038
6,0.3,steyvers,4,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3193.19335392,,,,40.0,0:01:10.521371,:q_O?K?D??__[?CBAO_[CCCAp?{CGG_?_WOKF_?_w_R??__{?AA@p_waEDDBg_S[N```S?ADBa`sSKIEBPsOVAAAPWu]O_@ASWSLJp`x[pCDbWGSMMLO?xGnEDBw?_SJFQ@pICBEcAKCCDCBcCg[XMpAX[pIDqscKGYOO?OKGJHOOO_UZa`c[st?DfccGMMHCscg_Xa@RXpPCAabc?OJFIw`Wqe,165,19,21,1020,-3177.79512864
6,0.3,steyvers,4,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,118,118,:q_O?K?AA_?OOM?@@?oc?AC`?oc?ECA`w?OP?A@OoaECAaGOOIE``?kKGDBbW?KGI_@?gcTAACG?c`??`@`EGEEOo__\BAa@XUCCA`acWWV_?o_{jEEbwoopKLo?__`@@`?kgoZ``As?ARdEWPKxDCcbkKGTKgg_SSNPUSQUKFDBQkWYNieSkKIGFo@?k^EKEbYe?FCFRsSYMSOOp[tEKEbYf,-3043.51624354,,,,22.0,0:01:12.586283,:q_O?K?AA_?OOMAA@`G?CHA@`G?KGDBo?_a?CA``CKGDCO__SLBAoo_[Z?@`?wi?CAaPSG`?CcG?CGKGo__WXBAA@sKULIo_gWQSbBA{?ECFdWos^EEEGoq?CCCGGKGDdEB[Kl@HqbKGe[aaQPuETKgg_SSNPUSQUKFDBQkWYNieSk?EDFo@W}KWLEtK?GFCAbhyILFIGGOKVLPb@guh,171,13,9,1032,-3020.43352058
6,0.3,steyvers,4,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,193,119,119,:q_O?K?AA_?OOM?@@?oc?CC`@G?CF@A@Oo]GEBaW_SKH`@PC?ADCAWGKV?A`_{CGHDo?WOOMaAPXAIECcG?GKH_?_g[hEBaW_SQJHOgwcUVbA@g{hCBAPX]ADCAW?SQL_@?hCnDCP@_{|CCaqxmOPIDRk?KSIuWwkqcaaqP[u`cdr`yUQJesL[qZNGW?SOMa@`XGr@@AQhu?ECdS[gU[MgTcCECcCSS?ubT~,-3233.26338815,,,,51.0,0:01:11.112327,:q`??K?AA_?OOM?AAO?OKHAA@gGKGD_`?gWNCB@w_SRACAW?CIG__o_m?DB@wGOQJ_?OWSOM_`@Gk`DBAQC?CH_?_gWWSb@pHUQJHCwS[QVbA@g{hCBAPX]ADCo?gcSLJo?_SQLGdwg_nCEBrscUPHDr[KOPIDRk?IEIDZK[UXQPPXGmZOpAxo|JHDrYEQVKerqE?DCApsOUQKoOOOQTMo?ocYTPq`Xcw\OjG?CEM`cSS?ubT~,173,20,31,1001,-3192.31632728
6,0.3,steyvers,4,50,0.7,0.0,stationary,36,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,188,120,120,:q_O?K?AA_?OOM?@@?oc?AD`?o_UACBO?GSP@@@?{CCFDOP?cTC__o_SNA@`@SGEFEo_ww`ABa`c?ABAa@{?CEFPPW{h@@`Owkh?@@?hCd?@`@?yCCCdGOO^?@@aXYCMIDWpmIELfWOOUOJQPcSvCAcW?_SKFCwG[UTa@SSOeTLQqqQGYcAQ[CEDBfG?GGDCo@?|LMIDbLWu\NPPHxCd_?bK?ISKI~,-3183.15710565,,,,25.0,0:01:14.288220,:q_O?KE?@@?w?CCBAO?GUCBA@W?CGE_?OgaAAA@wGGMI_a@GiH@@`?g]CBAAgW[ZFFCGO[SK_?OWSON`@`pEIJFdGGKIFCaqcGGDGCQS?ECFO__chAAB`{?CEHdgOwgTbEwgWu\`@@X?lHEPR[OIP_@POo[R_`pXUIXPPAXStJJHG`iOHHoOWSM[_?__cj?CAPx`LMIDbLWu\NQQxxCdTo?Pe?A@`Q``V,177,11,14,1023,-3154.75176889
6,0.3,steyvers,4,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3283.88009132,,,,25.0,0:00:56.819562,:q_O?K?D??__[?CBAO_WUAAA@WOONCCO?OKKF_?_we?@@@w?CCBa`pCOIIFP?gw^BBAg?CGFDBggWSKEbg_m?@@RqC?SQbA`kW]VKP@Wsj@A`ppi?FHDwog^?CA`WyOMHO_Ws_P_`P?x@CDBbHs|CHdrCgVJQOo`h@?@?o`IAACAwgXFLLO@XxHABbaPLHIGEW_Su[SP?hGx?CApqmGUK~,170,14,11,1030,-3259.71036974
6,0.3,steyvers,4,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,197,118,118,:q_O?K?AA_?OOM?@@?ocOJA@`?kCEDBo?GOJ@@`pK?CCBo?GOT@@?o_SVBA@wgkYM``w?CEF__pkSMIGo?OKVDDAqK?ABIp@HGl?@`?oyMLFcqkGEGDcWGgWLHOOOKGFCO?_q?CBBbCCIFCo?_ozDGcr{CQ^aAQ{CG\OO?_[UKMO?_qEEKFhH\F@Aa@OwtBEdBCOydRO@Gka]OO`Wst@@csIqGDECW?[OORo`h?t,-3337.43190173,,,,44.0,0:01:04.482752,:q`??K?AA___[?AA@p?kCECAoOg]?@@`?kSMH_?_{?ACDOOOKGDB@p?gVBA@wgk\BBo?W[SK`pOwgb?@awggUP_?OW[jCCcas?EEFPPg{eT`?p@EAIEBQSCCBA@pC?GK_@?owpDBaQ[?zDGcr{CQ^aAQ{OW\OO?_[UKMO?_qEEFEBsdF@Aa@OweY`bQ`aG\Qo@Gka]OO`Wss__crQDXCAbAK?MGGEcA]ELGEn,173,24,20,1008,-3299.34428963
6,0.3,steyvers,4,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,187,119,119,:q_O?K?AA_?OOM?@@?oc?CBAo?gY?E_?okCECBo?Wi?@@?wGOIE_?O_m?BAA`k?CBEo_WOSN`b@gy?IDp?gs\??_``ICDGdG?kf?@?pk?KFCO?S?SJHp?oolCDbASKGN_Ars?ENaBrp}CDBAqCKUZMp@gwh?@BASCYOHPOwkeXLO?WSRRLEsCKKTKHWGK[NOopp_s^a@ahiGDIhgGO_akhw_s]`T~,-3258.19924989,,,,45.0,0:01:10.632244,:q_O?KCD@@?w?CCBAO_WUIEb@w?KJ??_o_]?BDO?OMACA`g?CGJ_?pOuCDEop_}ABEBPpA?IDoOgs\??__WodDGdG?kf?@?pkSKFCO?S?SJHp?oolCDbGWO^?Dfg?K^CNp`Wo`BDerks[NGdG?GMKHFGGs_Qa`_wkeXLO?gYeYLgGWWiWQo@o|BMKEb{OKTLP?hTL@ACCTdNBABPxDAj,161,26,19,1019,-3230.69796022
6,0.3,steyvers,4,50,0.7,0.0,stationary,37,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,183,120,120,:q_O?K?AA_?OOM?@@?ocCCBAoO_SL@A`_{CEDBPOoeACB@wGGEC___ocT@A`_wa?@CbGGGTCBAPsCCBEO?WOL@Cbw_c\@@?wowh@@?qSc]TbBa{CCBHP@?k\@CFG?cWLIOap_vKNO?OOSM___XyIEDGW?SMGFO_WWUba`_{Ke]_aBk{iX_`CC?AUMo_WuEEFdAkGEKHeH`yCCBapymIIEgS^,-3297.30033277,,,,35.0,0:01:16.339867,:q_O?K?AA___[?ABAOOkCECA`gGSKF__ogYIECoO_WMI_?_cCCECagGGKFCO?GcXABAg_SKHFOOOKX?@`?sWQNaAPo}AA@pOowh@@?qS{jABBa{CCBHP@?k\@CFG?cWLIOap_vKNO?OOIIFEwGGQKNPOohB??`Owg\A@``YMIEBbgXK|@CFXxSr@OO?HWzBLggWW]SIeWOKWRKRBsGGFDbt[SSLOg~,168,15,20,1022,-3285.64636468
6,0.3,steyvers,4,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3367.26526186,,,,26.0,0:01:28.365665,:q_O?K?D??__[?AA@`GOMAAA@WOON@AAG?GEEBo?O[R??__{?AA@p_waIIFP?gw^BBAg?CGFDBggWSKEbg_m?@@AXxA?IHP`OuKNJeG_kYT_`Owwt?Bca{WSN_A@Ok\GFCgOKYOGoOg_[_aA`pcy]aCqxaSJdhGWO]YOO?OKGQ__`?mIEPrRS?U]QO_wwcRQQa@eGDLfDCOIQMO@?k[jaBqpf,171,13,13,1028,-3340.76759255
6,0.3,steyvers,4,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,188,118,119,:q_O?K?AA_?OOM?@@?oc?J??o?GGIF__o_U?@@`O{?CGa`g?CCD_?OOSMG_?_gmECCp`cOIHGO?Ok^BAA@sc`DB@pPMABAAWWOYM``@?}?@DDxHU?@JeWG_]RaAPsCmXMO@GgzBAEg?KGN_`Q@[vCIO_w_UMaCbqDDCGCcsCGECBPsCCGIFSk_]ROIWX[qg__`q`T?@bssobGEbqQMEFDGG?{eaUj~,-3305.41651774,,,,36.0,0:01:14.167948,:q_OG?E?@@?w?CCBAOGC?AAA`wGGGD_?OWSN?@AGgYAAAoOOKGDBaG?GIGDoo_eIEEOo_SQO_?OOmECCBhHAIEBaa[CECCp@gy?BAA@G}?@DDXHU?VKoPxMGHFCgH[q[_APPuECLO?WOKW_`PH[vCIO?O[OJFPAPxAaaCAQYACBA@gyCFCDBiUEGFcra@RBJeTCCCMSIg?GENRRAK?OLFcc[CEFDGG?{eaUj~,173,15,21,1016,-3284.898835
6,0.3,steyvers,4,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,165,120,120,:q_O?K?AA_?OOM?@@?oc?ABa@W?GJ@@@PC?AFcAWGKOH_a@KCECCO@?eAABAgG[T@@`@C?AACCGGGMQ_?`_u?HFoO_yQLIoqPQAVa@O{?OHFdgG_YT_A@G{k[_BqsGcS_?Wooc\OrRiI]UMFgWOr??cGhm?KFcbd_ybfdbcCEDBoqPOrFLoQP]CBIiHHWw^QPc^,-3148.40131266,,,,30.0,0:00:47.008490,:q_O?KCD??_g?CCBAO?GMAD_?_kCCBCO?G]OH_?OW_R@CAP[CECCO@CCCEDOOwiECCO?OOKO___g[d?@A@k?QN_`@pMQLIoqPQAQJp?g]?GCbqsCOLIo@?c]UMOApqCQIOAHIKQMgXhSyajFBsKGMKo?HAIZ_?p_{c[kFS[{k[__og]EQIEWxlN@HDwOKigcdb`|HEP~,152,13,17,1043,-3170.26064495
6,0.3,steyvers,4,50,0.7,0.0,stationary,38,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,180,121,121,:q_O?K?AA_?OOM?@@?ocCECAo_WOLBA@wGOIE____e?@AAg?CGE``?{?CBAa`c?GEBbW?CT@A``S?AI_`@[KGDBOO_gV@ABA@IKMJO@Gg_QaBasKGFEoP`GlBAAQKCWZ_db[GGOjEB[CCCCaaC?EI_?PPY?@MoopOtBBDCkCyc`DrKG]QKHGHmCFPOOOMycSobIaCHEdRKPOmVo`PlEf,-3375.23163059,,,,36.0,0:00:38.562404,:q_O?K?AA_?OOM?A@`GGOJA@`OsKGF_`?gYAAAAW?CT??`?sKGF_?_WSKIEO?_WML_?OcCEDBAg?CT@AAwWOIE_`?wgV@ABA@IEEFDhGg]OHP@pGlBA@pko]QJOo_cb@DBB[CkZ_@A@ekWLo__cSO_@@S?AAHDg?CzBBDBSKGEIHWGSyc`DrK?CQKHGHSu]`@sSCCBmhDKGqg_?`GsiXaCqi`[n__`PlEf,168,12,24,1021,-3355.377293
6,0.3,steyvers,4,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,117,117,:q_O?K?AA_?OOM?@@?ocGED____UCCBoO_a?AA@_{?CFCo?GGN??__[GGFCP?gg\CAb`{KIE_?Og[SMa``OoYMaAw?CJNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbg__[Q`?o_sb@Aa@qASMKfWxKmWdAxYQECOO?OKGQ___w_VDBGxhi?JNHGO[cRQQa@eGDLfDCOIQMO@?k[jaBqpf,-3467.27118157,,,,24.0,0:01:20.022720,:q_O?K?D??__[?AA@`GOKJ@@@?kGGFaAG?GECB@w?CCFCo?GGN??__[OIFCPPOyGDFBwWWT??`?wg\DBA`_s\CDo?GGRNGO@PIKIEp`x[pCDbQkCIFFEg?[cVbA`{?OIDbh?wdA@bQ@EADCBcCg[XMoAX[pIDqscKGNLGG?GECFcgGGOJa`c[st?DfccGMMHCscg_Xa@RXpPCAcbc?OJFIw_{kX,173,11,13,1028,-3447.25386288
6,0.3,steyvers,4,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,184,118,118,:q_O?K?AA_?OOM?@@?ocCECAoOsCCF_`?gY?A@`Os?CB`?ogeGDDBGWWSKcb@kGEC_?PPASJEBaC?GFCO?WOX@BAWWgXA@aq[w_Q_@?hU[QKOOXe?CBDHPCdIEDg?CS\dBaP_t@@@PpmCBAap`ACCGDBcCUPKfwOKGJ_`PPMECEDskSQM__oopDCAhG?CYfaBDCCCDOoQ[CIZOjW?OeeVOCyn,-3509.42736311,,,,41.0,0:01:12.525087,:q_O?K?B@@O?GM?@@`GGYAABoO_Y?A@`Os?FA@`PKOIIEOoogXHEBWOKGI_?PPASJEBaC?GFCO?WOIK_`OoeIIEO_gkfMGCg?OITfCbCCEX_@?pQSPHOoggWU_?p?gzIFCb@iAAAbb[GEDDbACGGOIFGGkaXNo_WOOJECwOKIGDCwWOWVQoogc\@BBAyDDCAaSc?ALRp?gpP@@@SK?AFCCwGGu^OjW?OeeVOBI\V,170,14,27,1014,-3482.24098988
6,0.3,steyvers,4,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,170,119,119,:q_O?K?AA_?OOM?@@?ocCHA@`?s?GF_@?wa?@@`Wge?@@?w?MGECO?W]?BEo?GU?BA@O{?AAAbG_Y?@ABW?KYT_@PSCEDDOAH]ABDO_wc[QaDQsGEDEcgGOKFFOq@Sz?@`w?CIIKO?yA?QLfWGW[]`APsOKS_?aXStCFFccCGHJOPPaEULFwGOQh_?p{CEIKOAC@R?@en,-3418.57157281,,,,18.0,0:01:12.119163,:q_O?KOAA@o?GGEC``GOOL?A@w?OMG_?_WUIH_?OOM?Ba@`C?EF_?pk?AD_?o_SN?@@PcOL@ABWWs_T_@PSCEDDOAH]ABDO_wc[QaDQsGEDEoO_WMM`cAhu?BBo?GSSUKO?yAWQLfWGW[]`APsOKS_?aXStCFFccCGHJOPPaEULFwGOQh_?p{CEIKOAC?mh_?rV,158,12,6,1049,-3401.92602444
6,0.3,steyvers,4,50,0.7,0.0,stationary,39,stationary,gamma,0.9,0.909090909091,20,records/,100,windowgraph,100,100,20,avg,177,120,120,:q_O?K?AA_?OOM?@@?ocCF?@`?k?CB_?_W]?EBoOOKGF___weAA_?o_kZ@@?ocSMHDbG[?EJ_?gGGEC`qPc?OHFCg_yCEHDXG{dABaQ@YAAA@p?iCFEDa{OMO_`OxUQIDbBXq?DCag_[UMMOpX]CFCaps[WOLEw?KGLJoOgs~ADbrdXJCAfs{?CFJE{kSU\SIwGUMUJrcYuCJFCDn,-3525.58353405,,,,39.0,0:01:30.553571,:q_OW?CD@@o?OQAB_?oc?CB_?OOKN?B@pC?AA@`?{CMJ___[?EL___WOIK_`OwcUK`o?WSV??oOOKHBcbGw_QMHP@sWUQIqPxICFCcAsCCCBa@PY?ABbAXOkVa@QCCIFIpPGgUKLfG?SQI_@?wk[[`aq{GMHDbbHuMKGEb[?ECEdwGSY^`Apx?xUQo?_S}f_?_wwkZqpPXtOj_`WxWnMPjWOk[OMj^,163,14,25,1023,-3497.84055291
