subj,node1,node2,uinvite_hierarchical,rw,fe,goni,chan,kenett
S100,salamander,bronco,0,0,0,0,0,1
S100,mink,buffalo,1,1,0,0,0,0
S100,beaver,moose,0,0,0,0,0,1
S100,squirrel,finch,0,1,0,0,0,0
S100,macaque,buffalo,0,0,0,0,0,1
S100,fly,bullfrog,0,0,0,0,0,1
S100,toucan,finch,1,1,0,0,0,0
S100,magpie,sealion,0,0,0,0,0,1
S100,hamster,shrimp,0,1,0,0,0,0
S100,ostrich,puma,0,1,0,0,0,0
S100,goat,kangaroo,0,1,0,0,0,0
S100,deer,pig,0,1,0,0,0,0
S100,seahorse,fish,0,1,0,0,0,0
S100,gecko,parakeet,0,0,0,0,0,1
S100,poodle,gorilla,0,0,0,0,0,1
S100,shark,salmon,0,1,0,0,0,0
S100,bonobo,koala,0,0,0,0,0,1
S100,parrot,gorilla,0,1,0,0,0,0
S100,slug,bug,0,0,0,0,0,1
S100,butterfly,crab,0,1,0,0,0,0
S100,poodle,eel,0,0,0,0,0,1
S100,shrew,hen,1,1,0,0,0,0
S100,hedgehog,bronco,0,0,0,0,0,1
S100,cheetah,rat,0,1,0,0,0,0
S100,sloth,worm,0,1,0,0,0,0
S100,antelope,zebra,0,1,0,0,0,0
S100,parrot,polarbear,0,1,0,0,0,0
S100,crocodile,zebu,0,0,0,0,0,1
S100,ibis,bison,0,0,0,0,0,1
S100,seagull,raven,0,1,0,0,0,0
S100,bonobo,orangutan,1,1,0,0,0,1
S100,mantaray,gorilla,0,0,0,0,0,1
S100,vulture,fish,0,1,0,0,0,1
S100,raccoon,lobster,0,1,0,0,0,0
S100,jellyfish,turtle,0,1,0,0,0,0
S100,panda,cow,0,1,0,0,0,0
S100,sealion,whale,0,1,0,0,0,0
S100,bison,weevil,0,0,0,0,0,1
S100,jackrabbit,iguana,0,0,0,0,0,1
S100,woodpecker,honeybadger,0,0,0,0,0,1
S100,ferret,tortoise,0,0,0,0,0,1
S100,bee,cottonmouth,1,1,0,0,1,0
S100,squirrel,lizard,0,1,0,0,0,0
S100,horse,guineapig,0,1,0,0,0,0
S100,bird,vulture,1,1,0,0,0,0
S100,dove,eagle,0,1,0,0,0,0
S100,waterbear,beardeddragon,0,0,0,0,0,1
S100,giraffe,ostrich,0,1,0,0,0,0
S100,snake,fox,0,1,0,0,0,0
S100,cod,axolotl,0,0,0,0,0,1
S100,bonobo,otter,0,0,0,0,0,1
S100,squirrel,fish,0,1,0,0,0,0
S100,flea,trout,0,0,0,0,0,1
S100,elephant,walrus,0,1,0,0,0,0
S100,rat,bear,0,1,0,0,0,0
S100,eel,worm,0,1,0,0,0,0
S100,dove,flamingo,0,1,0,0,0,0
S100,cat,pig,0,1,0,1,0,0
S100,cheetah,iguana,0,0,0,0,0,1
S100,kangaroo,alligator,0,1,0,0,0,0
S100,giraffe,duck,0,1,0,0,0,0
S100,zebra,lizard,0,1,0,0,0,0
S100,peacock,polarbear,1,1,0,1,0,0
S100,zebra,bear,0,1,1,0,0,0
S100,duckling,kangaroo,0,0,0,0,0,1
S100,duck,fish,0,1,0,0,0,0
S100,spidermonkey,parrot,1,1,0,0,0,0
S100,boaconstrictor,anteater,1,1,0,0,0,0
S100,lemur,salmon,0,0,0,0,0,1
S100,donkey,hornet,0,0,0,0,0,1
S100,goat,mouse,0,1,0,0,0,0
S100,tarantula,fox,1,1,0,0,1,0
S100,eagle,pig,0,1,0,0,0,0
S100,ferret,cicada,0,0,0,0,0,1
S100,grasshopper,crab,0,0,0,1,0,0
S100,bonobo,macaque,1,1,0,1,1,0
S100,ibis,seagull,1,1,0,0,0,0
S100,seahorse,starfish,1,1,0,1,1,0
S100,snake,deer,0,1,0,0,0,0
S100,gopher,fisher,1,1,0,0,0,0
S100,cougar,clownfish,0,0,0,0,0,1
S100,kangaroo,buffalo,0,1,0,0,0,0
S100,seahorse,chipmunk,1,1,0,0,0,0
S100,starfish,budgie,0,0,0,0,0,1
S100,treefrog,blueheron,1,1,0,1,1,0
S100,weasel,squirrel,0,1,0,0,0,0
S100,elephant,dingo,0,1,0,0,0,0
S100,chinchilla,gecko,1,1,0,1,1,0
S100,coyote,panda,0,1,0,0,0,0
S100,hawk,owl,0,1,0,1,0,0
S100,jellyfish,seahorse,1,1,0,1,0,0
S100,dragon,seal,1,0,0,0,0,0
S100,shark,bat,0,1,0,0,0,0
S100,goat,chinchilla,0,1,0,0,0,0
S100,moth,wren,0,0,0,0,0,1
S100,sunbear,killerwhale,0,0,0,0,0,1
S100,bear,cow,0,1,0,0,0,0
S100,vole,swan,1,1,0,0,1,0
S100,bessbug,stinkbug,0,0,0,1,0,0
S100,ferret,mouse,0,1,0,1,0,0
S100,beaver,wolf,0,1,0,0,0,0
S100,antelope,horse,0,1,0,0,0,0
S100,bluejay,oriole,1,1,0,0,0,0
S100,chameleon,anteater,0,0,0,0,0,1
S100,daddylonglegs,penguin,0,0,0,0,0,1
S100,honeybadger,badger,1,1,0,0,1,0
S100,budgie,chimpanzee,0,0,0,0,0,1
S100,tuna,hamster,0,0,0,0,0,1
S100,shrew,chinchilla,0,1,0,0,1,0
S100,kitten,mouse,1,1,0,0,0,0
S100,goldfish,parrot,0,1,0,0,0,0
S100,tiger,anchovy,0,0,0,0,0,1
S100,stinkbug,goose,0,0,0,0,0,1
S100,panda,capybara,0,0,0,0,0,1
S100,clownfish,manatee,1,1,0,0,0,0
S100,ostrich,octopus,0,1,0,0,0,0
S100,dingo,wolf,1,1,0,1,1,0
S100,lizard,gecko,1,1,0,1,1,0
S100,hyena,bear,0,1,0,0,0,0
S100,cardinal,ostrich,0,1,0,0,0,0
S100,goat,mule,0,1,0,1,0,0
S100,beluga,beaver,0,0,0,0,0,1
S100,ocelot,zebra,1,1,0,0,0,0
S100,waterbear,koala,1,1,0,1,1,0
S100,dove,rat,0,1,0,0,0,0
S100,pelican,crab,0,1,0,0,0,0
S100,sparrow,marlin,1,1,0,0,0,0
S100,butterfly,fox,0,1,0,0,0,0
S100,ostrich,koala,0,1,0,0,0,0
S100,ferret,gerbil,0,1,0,1,0,0
S100,dog,tiger,0,1,1,0,0,0
S100,possum,otter,0,1,0,0,0,0
S100,alpaca,parakeet,0,0,0,0,0,1
S100,shark,dog,0,1,0,0,0,0
S100,peacock,panther,0,0,0,0,0,1
S100,hippopotamus,nightingale,0,0,0,0,0,1
S100,platypus,seal,0,1,0,0,0,0
S100,fox,gecko,0,1,0,0,0,0
S100,tyrannosaurusrex,velociraptor,1,1,0,0,1,0
S100,lemur,penguin,0,1,0,0,0,0
S100,chicken,rabbit,0,1,0,0,0,0
S100,seal,mouse,0,0,0,0,0,1
S100,wolverine,wombat,1,1,0,0,0,0
S100,hawk,cow,0,1,0,0,0,0
S100,crow,robin,1,1,0,1,1,0
S100,coyote,armadillo,0,1,0,0,0,0
S100,peacock,gazelle,0,1,0,0,0,0
S100,wolverine,bear,0,1,0,0,0,0
S100,elephant,rattlesnake,0,1,0,0,0,0
S100,zebra,reindeer,0,0,0,0,0,1
S100,hare,penguin,0,1,0,0,0,0
S100,gopher,cricket,0,0,0,0,0,1
S100,parrot,mole,0,1,0,0,0,0
S100,panda,wolf,0,1,0,0,0,0
S100,shrew,serval,0,0,0,0,0,1
S100,pheasant,warthog,0,0,0,0,0,1
S100,anaconda,clownfish,0,0,0,0,0,1
S100,woodpecker,bluejay,0,1,0,0,0,0
S100,starfish,duck,0,1,0,0,0,0
S100,hare,woodchuck,1,1,0,0,0,0
S100,horse,moose,0,1,0,0,0,0
S100,tuna,bluewhale,0,0,0,0,0,1
S100,grasshopper,panda,0,0,0,0,0,1
S100,rhinoceros,gorilla,0,1,0,0,0,0
S100,capybara,camel,0,1,0,0,0,0
S100,goat,bunny,1,1,0,0,0,0
S100,scottishshetland,raccoon,0,0,0,0,0,1
S100,jaguar,lion,0,1,0,1,0,0
S100,elephant,bear,0,1,0,0,0,0
S100,sealion,walrus,1,1,0,1,1,0
S100,snake,scorpion,0,1,0,0,0,0
S100,bobcat,moose,0,1,0,0,0,0
S100,pony,raptor,1,1,0,0,0,0
S100,dolphin,starfish,0,0,0,1,0,0
S100,dingo,bear,0,1,0,0,0,0
S100,eagle,horse,0,1,0,0,0,0
S100,antelope,bug,0,0,0,0,0,1
S100,parrot,kangaroo,0,1,0,0,0,0
S100,squirrel,gerbil,0,1,0,0,0,0
S100,snake,ferret,0,1,0,0,0,0
S100,lion,macaque,0,0,0,0,0,1
S100,sealion,macaque,0,0,0,0,0,1
S100,anaconda,nightingale,0,0,0,0,0,1
S100,fly,hawk,0,0,0,0,0,1
S100,peccary,jackal,0,0,0,0,0,1
S100,platypus,monkey,0,1,0,0,0,1
S100,flamingo,penguin,0,1,0,0,0,0
S100,brownbear,rattlesnake,0,1,0,1,0,0
S100,shrew,lemur,0,0,0,0,0,1
S100,boar,fox,1,0,0,0,0,0
S100,swallow,oxen,0,0,0,0,0,1
S100,koala,capybara,0,1,0,0,0,0
S100,groundhog,beaver,1,1,0,1,1,0
S100,llama,germanshepherd,0,0,0,0,0,1
S100,monkey,alligator,0,1,0,0,0,0
S100,spider,scorpion,1,1,0,1,0,0
S100,bessbug,crab,0,0,0,0,0,1
S100,brownbear,reindeer,1,0,0,0,0,0
S100,shark,alligator,0,1,0,0,0,0
S100,owl,finch,0,1,0,0,0,0
S100,kingcobra,stingray,1,1,0,0,1,0
S100,dolphin,rabbit,0,1,0,0,0,0
S100,wolf,rabbit,0,1,0,0,0,0
S100,panda,owl,0,1,0,0,0,0
S100,opossum,wallaby,0,0,0,0,0,1
S100,sugarglider,barracuda,0,0,0,0,0,1
S100,elephant,leopard,0,1,0,0,0,0
S100,yak,buffalo,1,1,0,0,0,0
S100,horse,buffalo,0,1,0,0,0,0
S100,minnow,clam,0,0,0,0,0,1
S100,bear,chowchow,1,1,0,0,1,0
S100,sealion,seal,1,1,0,1,1,0
S100,spider,cricket,0,1,0,0,0,0
S100,pig,fisher,0,0,0,0,0,1
S100,snail,bandicoot,0,0,0,0,0,1
S100,orca,manatee,1,1,0,1,0,0
S100,snake,seal,0,1,0,0,0,0
S100,turtle,dog,0,1,0,0,0,0
S100,fly,blackbear,1,1,0,0,0,0
S100,rat,chicken,0,1,0,1,0,0
S100,pelican,lizard,0,1,0,0,0,0
S100,turtle,fish,0,1,0,0,0,0
S100,gazelle,gorilla,0,1,0,0,0,0
S100,earthworm,hippopotamus,0,0,0,0,0,1
S100,bison,pig,0,1,0,0,0,0
S100,elephant,lion,0,1,0,0,0,0
S100,rat,duck,0,1,0,0,0,0
S100,cassowary,cheetah,0,0,0,0,0,1
S100,oriole,raven,1,1,0,1,1,0
S100,catfish,shrimp,1,1,0,0,1,0
S100,llama,worm,1,1,0,0,0,0
S100,elephant,cougar,0,1,0,0,0,0
S100,goose,cat,0,1,0,0,0,0
S100,shark,seahorse,0,1,0,1,0,0
S100,baboon,hamster,1,1,0,0,0,0
S100,anteater,ostrich,0,1,0,0,0,0
S100,llama,tiger,0,1,0,0,0,0
S100,giraffe,bear,0,1,0,0,0,0
S100,bluejay,fisher,0,0,0,0,0,1
S100,seal,wolf,0,1,0,0,0,0
S100,gazelle,deer,0,1,0,0,0,0
S100,dolphin,bluewhale,0,1,0,1,0,0
S100,sheep,squirrel,0,1,0,0,0,0
S100,python,panther,0,0,0,1,0,0
S100,giraffe,panther,0,1,0,0,0,0
S100,pitbull,vulture,0,0,0,0,0,1
S100,baboon,caribou,0,0,0,0,0,1
S100,whale,finch,1,1,0,0,0,0
S100,cobra,panther,1,1,0,0,0,0
S100,parrot,sunbear,0,0,0,0,0,1
S100,raccoon,rabbit,0,1,0,0,0,0
S100,lamb,pig,0,1,0,1,0,0
S100,donkey,ape,0,1,0,0,0,0
S100,parrot,sloth,0,1,1,0,0,0
S100,aardvark,raccoon,0,1,0,0,0,0
S100,woodchuck,duck,0,1,0,0,0,0
S100,bat,quail,0,1,0,0,1,0
S100,giraffe,seal,0,1,0,0,0,0
S100,elephant,platypus,0,1,0,0,0,0
S100,persian,pitbull,1,1,0,0,1,0
S100,anteater,egret,0,0,0,0,0,1
S100,zebra,rat,0,1,0,0,0,0
S100,spermwhale,hare,1,1,0,0,1,0
S100,goat,cow,0,1,1,1,0,0
S100,narwhal,shrew,0,0,0,0,0,1
S100,dinosaur,octopus,1,1,0,0,0,0
S100,starfish,octopus,1,1,0,1,1,0
S100,hamster,gecko,0,1,0,0,0,0
S100,emu,alligator,0,1,0,0,0,0
S100,kinkajou,sloth,0,0,0,0,0,1
S100,rhinoceros,moose,0,1,0,0,0,0
S100,clownfish,greatwhiteshark,1,1,0,0,0,0
S100,cockatoo,lion,1,1,1,0,0,0
S100,monitor,skunk,0,0,0,0,0,1
S100,starfish,bronco,0,0,0,0,0,1
S100,hyena,lizard,0,1,0,0,0,0
S100,piranha,squid,1,1,0,0,0,0
S100,hyena,alligator,0,1,0,0,0,0
S100,skunk,parakeet,1,1,0,0,0,0
S100,butterfly,beaver,0,1,0,0,0,0
S100,wildebeest,fox,0,1,0,0,0,0
S100,raven,dormouse,0,0,0,0,0,1
S100,goose,donkey,0,1,0,0,0,0
S100,sealion,squid,0,0,0,1,0,0
S100,hog,cat,0,0,0,0,0,1
S100,kingcobra,rattlesnake,1,1,0,1,1,0
S100,possum,raccoon,1,1,0,1,1,0
S100,squirrel,pig,0,1,0,0,0,0
S100,marlin,seacucumber,1,1,0,0,1,0
S100,wallaby,wombat,0,1,0,0,0,0
S100,macaw,cricket,0,0,0,0,0,1
S100,moose,camel,0,1,0,0,0,0
S100,antelope,wolverine,1,1,0,0,0,0
S100,peacock,zebu,0,0,0,0,0,1
S100,turtle,gnat,1,1,0,0,0,0
S100,cockroach,ant,1,1,0,1,0,0
S100,peacock,vulture,1,1,0,0,0,0
S100,komododragon,dodo,1,1,0,0,0,0
S100,pheasant,monkey,1,1,0,0,0,0
S100,zebra,owl,0,1,0,0,0,0
S100,platypus,dingo,0,1,0,1,0,0
S100,moose,elk,1,1,0,1,0,0
S100,sugarglider,cattle,0,0,0,0,0,1
S100,penguin,rabbit,0,1,0,0,0,0
S100,snake,hummingbird,0,1,0,0,0,0
S100,cheetah,bear,0,1,0,0,0,0
S100,ibis,weevil,0,0,0,0,0,1
S100,rhinoceros,guineapig,0,1,0,0,0,0
S100,bullfrog,squirrel,0,0,0,0,0,1
S100,fish,bug,1,0,0,0,0,0
S100,dolphin,platypus,0,1,0,0,0,0
S100,ostrich,salmon,0,1,0,0,0,0
S100,earthworm,marmot,0,0,0,0,0,1
S100,fly,gnat,1,1,0,1,0,0
S100,crow,canary,0,1,0,0,0,0
S100,lamb,crane,0,0,0,0,0,1
S100,pelican,gull,1,1,0,0,1,0
S100,emu,walrus,0,0,0,0,0,1
S100,lemur,leopard,0,1,0,0,0,0
S100,kingcobra,dog,0,0,0,0,0,1
S100,cardinal,bluejay,1,1,0,1,1,0
S100,hyena,tiger,0,1,0,0,0,0
S100,iguana,horse,0,1,0,0,0,0
S100,ferret,lizard,0,1,0,0,0,0
S100,anaconda,leopard,0,0,0,0,0,1
S100,chicken,lion,0,1,0,0,0,0
S100,snake,frog,0,1,0,1,1,0
S100,eagle,cod,0,0,0,0,0,1
S100,goat,rooster,0,1,0,0,0,0
S100,chihuahua,yak,0,0,0,0,0,1
S100,porcupine,pig,0,1,0,0,0,0
S100,goldenretriever,mosquito,1,1,0,0,1,0
S100,parrot,mouse,0,1,0,0,0,0
S100,woodpecker,hamster,0,1,0,0,0,0
S100,hippopotamus,cat,0,1,0,0,0,0
S100,cod,flamingo,0,0,0,0,0,1
S100,tortoise,frog,0,0,0,1,0,0
S100,wildebeest,lion,0,1,0,0,0,0
S100,rhinoceros,snake,0,1,0,0,0,0
S100,horse,wallaby,0,1,0,0,0,0
S100,kinkajou,toad,0,0,0,0,0,1
S100,sugarglider,nutria,0,0,0,0,0,1
S100,spider,ape,0,1,0,0,0,0
S100,nutria,clownfish,0,0,0,0,0,1
