subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,goniweight
S100,cockroach,rat,0,1,0,0,0,0,1,0,55.8,50.00181310207694
S100,dolphin,fox,0,1,0,0,0,0,1,0,16.25,40.0141670332149
S100,platypus,parrot,0,0,0,0,0,1,0,0,38.8333333333,60.00223533132774
S100,koi,lion,0,0,0,0,0,0,0,0,8.83333333333,60.000615957965866
S100,catfish,shrimp,1,1,0,0,1,0,1,1,38.3333333333,65.46414324558e-05
S100,swan,toad,0,0,0,1,0,0,0,0,3.4,50.00111766566387
S100,budgie,sloth,0,0,0,0,0,0,0,0,2,17.45110442579e-05
S100,dodo,fox,0,1,0,0,0,0,1,0,3.4,50.000923936948798
S100,nakedmolerat,serval,0,0,0,0,0,1,0,0,15.0,39.93480590106e-06
S100,bass,cobra,0,0,0,0,0,0,0,0,8.33333333333,60.000119217670813
S100,earthworm,bunny,0,0,0,0,0,1,0,0,4.0,61.98696118021e-05
S100,pika,crane,0,0,0,0,0,1,0,0,2,14.96740295053e-06
S100,squirrel,jackal,0,1,0,0,0,0,1,1,15.8333333333,60.00124185073763
S100,rat,gerbil,0,1,0,1,0,0,1,0,77.6666666667,60.0105159920463
S100,macaw,chicken,1,1,0,0,0,0,1,1,20.8,50.00163924297367
S100,flamingo,owl,0,1,0,0,0,0,1,0,26.0,60.00489785930922
S100,peccary,hen,0,0,0,0,0,1,0,0,3.5,21.49022088516e-05
S100,dolphin,capybara,0,0,0,0,0,0,0,1,9.0,50.00137100321435
S100,ape,lynx,0,0,0,0,0,1,0,0,13.5,60.00205650482152
S100,flea,starfish,0,0,0,0,0,1,0,0,6.16666666667,65.46414324558e-05
S100,bat,pig,0,1,0,0,0,0,1,0,4.0,60.0118025494105
S100,seagull,tapir,0,0,0,0,0,1,0,0,4.75,40.000273207162279
S100,honeybadger,lion,0,0,0,0,0,1,0,0,15.5,60.0018478738976
S100,komododragon,rattlesnake,0,1,0,1,0,0,1,1,30.5,60.000710338621926
S100,reindeer,deer,0,1,0,1,0,0,1,0,93.3333333333,60.0018478738976
S100,possum,raccoon,1,1,0,1,1,0,1,1,65.3333333333,60.00152996010876
S100,iguana,jackal,0,1,0,1,0,0,1,1,16.1666666667,60.000447066265548
S100,bonobo,ape,1,1,0,1,0,0,1,1,66.0,30.000685501607173
S100,goat,buffalo,0,1,0,0,0,0,1,0,18.5,60.00462465214694
S100,tiger,rooster,0,1,0,0,0,0,0,0,10.6666666667,60.0112263306682
S100,anaconda,manx,0,1,0,0,1,0,1,0,4.5,21.49022088516e-05
S100,gnu,deer,0,0,0,0,0,0,0,0,34.0,30.000307978982933
S100,koi,hornet,0,0,0,0,0,1,0,0,5.8,59.93480590106e-06
S100,monkey,human,0,0,0,1,0,0,0,0,58.0,60.00166407998843
S100,sealion,macaque,0,0,0,0,0,1,0,0,4.0,30.000149022088516
S100,liger,rabbit,0,0,0,0,0,1,0,0,9.5,60.000342750803587
S100,pigeon,finch,0,1,0,1,1,0,1,1,58.6666666667,60.00107295903731
S100,monkey,chicken,0,1,1,0,0,0,1,0,7.66666666667,60.0219658558472
S100,sealion,polarbear,0,1,0,1,0,0,1,0,18.6666666667,60.00149022088516
S100,baboon,grizzlybear,0,0,0,0,0,0,0,0,7.16666666667,60.000208630923922
S100,parrot,squirrel,0,1,0,0,0,0,1,0,10.1666666667,60.00745110442579
S100,anteater,moth,1,1,0,1,1,0,1,1,9.0,60.000347718206537
S100,raven,lark,1,1,0,0,1,0,1,1,42.2,53.47718206537e-05
S100,hawk,horse,0,1,0,0,0,0,0,0,4.16666666667,60.0116733969337
S100,peacock,rooster,0,1,0,0,0,0,1,0,64.0,60.000993480590106
S100,salmon,dormouse,0,0,0,0,0,1,0,0,4.0,67.94784472085e-05
S100,clownfish,pufferfish,1,1,0,1,1,0,1,1,82.3333333333,60.000104315461961
S100,skunk,tortoise,1,1,0,0,0,0,1,1,6.0,60.000764980054382
S100,tiger,camel,0,1,0,0,0,0,0,0,19.1666666667,60.0101036976014
S100,tasmaniandevil,ostrich,1,1,0,0,0,0,1,1,9.4,50.000317913788834
S100,parrot,cat,0,1,0,0,1,0,1,0,6.16666666667,60.0192238494185
S100,panther,vulture,1,1,0,0,0,0,1,1,5.66666666667,60.000923936948798
S100,panda,penguin,0,1,0,0,0,0,1,0,10.0,60.0112660698918
S100,platypus,porcupine,0,1,0,0,0,0,1,1,21.0,60.000819621486837
S100,tarantula,flamingo,0,0,0,0,0,1,0,0,5.16666666667,60.000864328113392
S100,sparrow,oriole,0,0,0,0,0,0,0,0,67.0,50.000178826506219
S100,pigeon,aardvark,0,1,0,0,0,0,1,0,9.66666666667,60.00226513574544
S100,lizard,macaw,0,0,0,0,0,0,0,0,18.75,40.00114250267862
S100,bear,rooster,0,1,0,0,0,0,1,0,7.66666666667,60.00963676172403
S100,lion,mosquito,0,1,0,0,0,0,1,0,4.66666666667,60.00492766372693
S100,bandicoot,oxen,0,0,0,0,0,1,0,0,16.2,52.98044177032e-05
S100,hyena,swan,0,1,0,0,0,0,1,0,9.0,60.00238435341625
S100,goose,flamingo,0,1,0,0,0,0,1,0,46.3333333333,60.00360136713913
S100,gull,shrimp,0,0,0,0,0,1,0,0,16.3333333333,65.46414324558e-05
S100,squirrel,fox,0,1,0,0,0,0,1,0,27.3333333333,60.0153989491466
S100,crocodile,pig,0,1,0,0,0,0,1,0,4.5,60.0128755084478
S100,llama,beaver,0,1,0,0,0,0,1,0,18.3333333333,60.00253337550477
S100,salamander,armadillo,1,0,0,0,0,0,0,0,27.8333333333,60.000516609906855
S100,parrot,koala,0,1,1,0,0,0,1,0,13.0,60.00551381727509
S100,orangutan,ape,1,1,0,1,0,0,1,1,91.8333333333,60.00251350589297
S100,goose,lion,0,1,0,0,0,0,1,0,7.66666666667,60.0153989491466
S100,whale,penguin,0,1,1,1,0,0,1,0,27.5,60.0158261458004
S100,shark,seal,0,1,0,1,1,0,1,0,35.5,60.0105507638669
S100,oppy,clam,0,0,0,0,0,0,0,0,2.5,21.49022088516e-05
S100,antelope,cobra,0,0,0,0,0,1,0,0,11.6666666667,60.000635827577668
S100,rat,bear,0,1,0,0,0,0,1,0,7.6,50.0351741802927
S100,monkey,orangutan,0,1,0,1,0,0,1,0,90.8,50.00732195194908
S100,elephant,seal,0,1,0,0,0,0,1,0,13.5,60.0137696409789
S100,jackrabbit,chipmunk,0,0,0,0,0,1,0,0,24.0,69.93480590106e-05
S100,cheetah,tiger,0,1,0,1,0,0,1,0,78.0,60.0331176754712
S100,chicken,penguin,0,1,0,0,0,0,0,0,23.0,60.0177038241157
S100,sheep,boar,0,1,0,0,0,0,1,1,16.1666666667,60.00218565729823
S100,panda,capybara,0,0,0,0,0,1,0,0,14.0,50.00125178554353
S100,eagle,bluebird,0,0,0,1,0,0,0,0,61.3333333333,60.00106799163436
S100,oxen,buffalo,1,1,0,1,1,0,1,1,85.0,60.00028314196818
S100,treefrog,eagle,0,0,0,1,0,0,0,0,7.0,60.000640794980618
S100,magpie,frog,0,1,0,0,0,0,1,1,5.5,40.000387457430141
S100,coyote,zebra,0,1,0,0,0,0,1,0,16.6666666667,60.0129351172832
S100,dragonfly,goose,0,0,0,0,0,1,0,0,9.83333333333,60.000124185073763
S100,alpaca,parakeet,0,0,0,0,0,1,0,0,11.1666666667,60.000268239759329
S100,snake,mole,0,1,0,0,0,0,1,0,8.33333333333,60.00352685609488
S100,chipmunk,alligator,0,1,0,0,0,0,1,0,4.5,60.0046693587735
S100,bluejay,badger,0,1,0,0,0,0,1,0,7.33333333333,60.000556349130459
S100,cougar,clownfish,0,0,0,0,0,1,0,0,6.66666666667,60.000521577309806
S100,elephant,panda,0,1,0,0,0,0,1,0,16.0,60.016064581142
S100,reindeer,pteordactyl,0,0,0,0,0,0,0,0,4.0,52.98044177032e-05
S100,moth,wren,0,0,0,0,0,1,0,0,8.0,34.96740295053e-05
S100,rat,macaque,0,0,0,0,0,1,0,0,7.5,40.00108786124617
S100,ibis,goby,0,0,0,0,0,1,0,0,1,12.48370147526e-05
S100,seagull,hawk,0,1,0,0,0,0,1,0,63.6666666667,60.0013660358114
S100,giraffe,penguin,0,1,0,1,0,0,1,0,7.0,60.00160943855597
S100,cat,armadillo,0,1,0,0,0,0,1,0,12.0,60.00512635984495
S100,narwhal,otter,0,1,0,0,0,0,1,1,34.8,50.00066066459242
S100,human,fish,0,0,0,0,0,0,0,1,7.83333333333,60.000894132531095
S100,cheetah,hippopotamus,0,1,0,0,0,0,1,0,8.16666666667,60.0175846064449
S100,panda,toucan,0,1,0,0,0,0,1,1,11.3333333333,60.00125178554353
S100,giraffe,gerbil,0,1,0,0,0,0,1,0,7.33333333333,60.000864328113392
S100,maltese,bandicoot,0,0,0,0,0,1,0,0,32.25,49.93480590106e-06
S100,weasel,tick,0,0,0,0,0,0,0,0,14.5,69.93480590106e-05
S100,dinosaur,leopard,0,1,0,0,0,0,1,1,6.5,60.000794784472085
S100,dog,pig,0,1,0,0,0,0,1,0,16.5,60.0475678506543
S100,turtle,bird,0,1,0,0,0,0,1,0,19.2,50.00715306024876
S100,hedgehog,flea,0,0,0,0,0,1,0,0,4.83333333333,61.49022088516e-05
S100,rhinoceros,ape,0,0,0,0,0,1,0,0,8.0,60.00502701178594
S100,hippopotamus,macaque,0,0,0,0,0,0,0,1,10.0,50.000894132531095
S100,cat,pig,0,1,0,1,0,0,1,0,6.16666666667,60.0461372386045
S100,rhinoceros,parrot,0,1,0,0,0,0,1,0,8.33333333333,60.0065569718947
S100,nightingale,mongoose,0,0,0,0,0,1,0,0,16.6666666667,63.97392236042e-05
S100,turkey,pig,0,1,0,1,0,0,1,0,10.0,60.00679540723632
S100,toucan,finch,1,1,0,0,0,0,1,1,60.8333333333,60.000268239759329
S100,guineapig,weasel,0,0,0,1,0,0,0,0,52.6666666667,60.00134119879664
S100,goat,ostrich,0,1,0,0,0,0,1,0,15.3333333333,60.00778888782643
S100,caterpillar,ant,1,1,0,0,0,0,1,1,31.5,60.000139087282615
S100,bulldog,alpaca,1,1,0,0,1,0,1,1,7.16666666667,65.96088354064e-05
S100,fly,deer,0,1,0,0,0,0,1,0,3.5,60.00431170576106
S100,fox,ladybug,0,0,0,0,0,1,0,0,6.83333333333,60.00153989491466
S100,peacock,ostrich,0,1,0,0,0,0,1,0,55.6666666667,60.00158956894417
S100,tiger,fox,0,1,1,0,0,0,1,0,35.1666666667,60.0348016250714
S100,kangaroo,baldeagle,0,0,0,0,0,1,0,0,4.5,60.000228500535724
S100,monkey,penguin,0,1,0,0,0,0,1,0,5.66666666667,60.017972063875
S100,dragon,buzzard,0,0,0,0,0,1,0,0,6.0,69.93480590106e-06
S100,shark,salmon,0,1,0,0,0,0,1,0,46.0,60.00234461419265
S100,salmon,anchovy,0,1,0,0,1,0,1,0,68.3333333333,63.97392236042e-05
S100,coyote,monkey,0,1,0,0,0,0,1,0,10.3333333333,60.0103172959282
S100,horse,bull,0,1,0,1,0,0,0,0,64.5,60.00980565342435
S100,rat,dormouse,1,1,0,0,0,0,1,1,80.1666666667,60.000725240830777
S100,fawn,rabbit,0,1,0,0,0,0,1,0,12.8333333333,60.00171375401793
S100,raccoon,pitbull,0,0,0,0,0,1,0,0,7.66666666667,60.000139087282615
S100,beaver,raccoon,1,1,0,0,0,0,1,1,46.0,50.00417261847844
S100,vulture,robin,0,0,0,0,0,1,0,0,46.3333333333,60.000268239759329
S100,chipmunk,buffalo,0,0,0,0,0,1,0,0,14.0,60.0018876131212
S100,bobcat,mongoose,0,0,0,0,0,0,0,0,23.3333333333,60.000357653012438
S100,mink,lynx,0,1,0,1,0,0,1,0,31.3333333333,60.000804719277986
S100,bengaltiger,polarbear,0,1,0,0,1,0,1,1,13.0,60.000298044177032
S100,conure,eel,0,0,0,0,0,1,0,0,8.33333333333,36.95436413074e-05
S100,hippopotamus,monkey,0,1,0,0,0,0,1,0,8.0,60.0199689598611
S100,bee,oyster,0,0,0,0,0,1,0,0,2.83333333333,65.96088354064e-05
S100,koi,isopod,0,0,0,0,0,1,0,0,19.8,54.96740295053e-06
S100,flamingo,deer,0,0,0,0,0,1,0,0,6.66666666667,60.00893139050505
S100,fly,butterfly,0,1,0,1,1,0,1,1,58.8333333333,60.000904067336996
S100,mouse,moose,0,1,0,0,0,0,1,0,4.0,60.0143359249152
S100,komododragon,hare,0,0,0,0,0,1,0,0,8.16666666667,60.000581186145212
S100,labradorretriever,penguin,0,0,0,0,0,1,0,0,6.33333333333,60.000268239759329
S100,rhinoceros,ferret,0,1,0,0,0,0,1,0,4.16666666667,60.00743123481399
S100,mule,yak,0,0,0,0,0,1,0,0,69.0,60.000357653012438
S100,koi,ape,1,1,0,0,1,0,1,1,5.5,60.000114250267862
S100,panda,owl,0,1,0,0,0,0,1,0,9.0,60.00709345141336
S100,hyena,alligator,0,1,0,0,0,0,1,0,17.3333333333,60.0074709740376
S100,spider,weasel,0,0,0,0,0,1,0,0,7.5,60.00163924297367
S100,sparrow,finch,1,1,0,1,0,0,1,1,69.1666666667,60.000804719277986
S100,shrew,emu,1,1,0,0,0,0,1,1,19.6,50.000422229250795
S100,dolphin,walrus,0,1,0,1,0,0,1,0,20.3333333333,60.00319900750014
S100,bonobo,gorilla,0,0,0,1,1,0,0,0,44.0,40.00149022088516
S100,beaver,anchovy,0,0,0,0,0,1,0,0,5.83333333333,60.000149022088516
S100,jellyfish,mantaray,1,1,0,1,1,0,1,1,36.5,60.000178826506219
S100,mouse,rabbit,0,1,0,1,0,0,1,0,38.6666666667,60.0267345626797
S100,whale,crab,0,1,0,0,0,0,1,0,18.8333333333,60.00322384451489
S100,starfish,mantis,0,0,0,0,0,0,0,0,20.3333333333,65.46414324558e-05
S100,antelope,buffalo,1,1,0,1,0,0,1,1,34.6666666667,60.00151009049696
S100,horse,reindeer,0,1,0,0,0,0,1,0,57.0,60.0028016152641
S100,crow,starfish,0,0,0,0,0,1,0,0,6.66666666667,60.00152996010876
S100,hippopotamus,horse,0,1,0,0,0,0,1,0,16.8333333333,60.028016152641
S100,panda,bengaltiger,1,1,0,0,1,0,1,1,6.5,60.000417261847844
S100,bullfrog,toad,1,1,0,0,1,0,1,1,90.0,57.45110442579e-05
S100,turtle,rabbit,0,1,0,0,0,0,1,0,12.3333333333,60.0123390289291
S100,raven,robin,0,0,0,1,0,1,0,0,52.5,60.000312946385883
S100,boaconstrictor,howlermonkey,0,0,0,0,0,1,0,0,8.0,61.49022088516e-05
S100,rhinoceros,monkey,0,1,0,0,0,0,1,0,8.16666666667,60.0146439038982
S100,ostrich,chicken,0,1,0,0,0,0,1,0,36.5,60.0104911550315
S100,parrot,flamingo,0,1,0,0,0,0,1,0,47.6666666667,60.00432164056696
S100,hyena,cow,0,1,0,0,0,0,0,0,13.1666666667,60.0131934222366
S100,lizard,flamingo,0,1,0,0,0,0,1,0,10.1666666667,60.00662651553601
S100,bulldog,wildcat,1,1,0,0,0,0,1,1,12.6666666667,62.98044177032e-05
S100,blackbear,rattlesnake,1,1,0,1,1,0,1,1,8.33333333333,60.000327848594735
S100,ferret,gecko,0,1,0,1,0,0,1,0,8.66666666667,60.00270226720509
S100,seal,polarbear,0,1,0,1,0,0,1,0,33.5,60.00536479518657
S100,slug,fish,1,1,0,0,0,0,1,1,6.33333333333,60.000536479518657
S100,bass,lark,0,0,0,0,0,1,0,0,5.75,41.49022088516e-05
S100,falcon,pufferfish,0,0,0,0,0,1,0,0,6.0,57.45110442579e-05
S100,pigeon,pufferfish,0,0,0,0,0,1,0,0,11.8333333333,60.000357653012438
S100,stinkbug,leopard,0,0,0,0,0,1,0,0,7.66666666667,60.000317913788834
S100,beardeddragon,snail,0,0,0,0,0,1,0,0,9.33333333333,69.93480590106e-05
S100,gnat,centipede,0,0,0,0,0,1,0,0,18.6666666667,64.47066265548e-05
S100,pigeon,sheep,0,0,0,0,0,1,0,0,5.2,50.00524557751576
S100,antelope,aardvark,0,1,1,0,0,0,1,0,20.6666666667,60.00151009049696
S100,kangaroo,wolf,0,1,0,0,0,0,1,0,6.83333333333,60.0134815316077
S100,bear,alpaca,0,1,1,0,0,0,1,0,11.4,50.00289102851721
S100,buzzard,puppy,0,0,0,0,0,0,0,0,6.16666666667,64.96740295053e-06
S100,cassowary,cheetah,0,0,0,0,0,1,0,0,2.0,20.000586153548162
S100,fly,blackbear,0,1,0,0,0,0,1,1,4.0,60.000417261847844
S100,pelican,meerkat,0,1,0,0,0,0,1,1,8.5,60.000298044177032
S100,fawn,elk,1,1,0,1,0,0,1,1,73.3333333333,60.000571251339311
S100,macaw,warthog,0,0,0,0,0,1,0,0,7.0,37.45110442579e-05
S100,horse,bat,0,1,0,0,0,0,1,0,5.16666666667,60.0154088839525
S100,bee,tarantula,0,1,0,0,0,0,1,1,18.3333333333,60.000357653012438
S100,fox,penguin,0,1,0,0,0,0,1,0,6.66666666667,60.0166308650784
S100,vole,owl,0,0,0,0,0,1,0,0,18.0,20.000506675100954
S100,woodchuck,duck,0,1,0,0,0,0,1,0,23.4,50.000834523695689
S100,crocodile,hummingbird,0,1,0,0,0,0,1,1,3.66666666667,60.00107295903731
S100,zebra,monkey,0,1,0,1,0,0,1,0,11.5,60.0279565438056
S100,shrimp,crab,0,1,0,1,0,0,1,0,48.8333333333,60.000601055757014
S100,rhinoceros,cat,0,1,0,0,0,0,1,0,4.5,60.0281949791472
S100,elephant,flamingo,0,1,0,0,0,0,1,0,8.0,60.0110922107885
S100,antelope,opossum,0,0,0,0,0,1,0,0,16.8333333333,60.000317913788834
S100,sabertoothedtiger,cheetah,1,1,0,0,1,0,1,1,66.1666666667,60.000293076774081
S100,cow,oxen,0,0,0,1,0,0,0,0,88.3333333333,60.00123688333468
S100,badger,fox,0,1,0,0,0,0,1,0,49.8333333333,60.00246383186346
S100,zebra,reindeer,0,0,0,0,0,1,0,0,54.3333333333,60.00250357108707
S100,redpanda,panda,1,1,0,1,1,0,1,1,65.1666666667,60.00166904739138
S100,wren,finch,1,1,0,0,1,0,1,1,64.25,48.94132531095e-05
S100,sparrow,hummingbird,1,1,0,0,1,0,1,1,72.0,60.000536479518657
S100,cobra,manx,1,1,0,0,1,0,1,1,1.5,43.97392236042e-05
S100,rooster,pig,0,1,0,1,0,0,1,0,3.4,50.00715306024876
S100,elephant,pigeon,0,1,0,0,0,0,1,0,1.16666666667,60.00917976065258
S100,iguana,horse,0,1,0,0,0,0,1,0,2.66666666667,60.0084048457923
S100,crocodile,hippopotamus,0,1,0,1,0,0,1,0,26.6666666667,60.0107295903731
S100,grasshopper,honeybadger,1,1,0,0,0,0,1,1,1.33333333333,68.94132531095e-05
S100,blackbear,fox,1,0,0,0,0,0,0,0,17.6666666667,60.0018478738976
S100,monkey,bandicoot,0,0,0,0,0,1,0,0,20.8,50.000665631995371
S100,anaconda,badger,0,0,0,0,0,1,0,0,11.3333333333,60.000119217670813
S100,ant,elk,0,1,0,0,0,0,1,0,2.0,60.00159950375007
S100,sheep,lion,0,1,0,0,0,0,1,0,19.5,60.0271021504981
S100,spider,tarantula,0,1,0,0,0,0,1,0,94.5,60.000983545784205
S100,shrew,mouse,0,1,0,1,0,0,1,1,65.4,50.00193728715071
S100,bessbug,dragonfly,0,0,0,0,0,1,0,0,12.3333333333,39.93480590106e-06
S100,marmoset,cod,0,0,0,0,0,0,0,0,14.1666666667,63.97392236042e-05
S100,cow,platypus,0,0,0,0,0,0,0,0,11.3333333333,60.00618441667341
S100,stinkbug,ladybug,1,1,0,0,1,0,1,1,72.2,54.96740295053e-05
S100,dingo,kangaroo,1,1,0,1,0,0,1,1,38.5,60.00411300964304
S100,goose,mule,0,1,0,1,0,0,1,1,8.33333333333,60.00223533132774
S100,dingo,lemur,0,1,0,1,1,0,1,1,29.4,50.00205650482152
S100,boaconstrictor,parrot,0,0,0,0,0,1,0,0,1.4,50.000447066265548
S100,nakedmolerat,puma,0,0,0,0,0,1,0,0,16.0,56.95436413074e-05
S100,zebra,elk,0,1,0,0,0,0,0,0,54.0,60.00959702250042
S100,hog,eel,1,1,0,0,0,0,1,1,4.16666666667,60.000486805489152
S100,hawk,cow,0,1,0,0,0,0,0,0,2.33333333333,60.0103073611223
S100,dinosaur,lizard,1,1,0,1,1,0,1,1,58.8333333333,60.00114250267862
S100,sunbear,deer,1,1,0,0,1,0,1,1,9.0,40.000307978982933
S100,cat,hedgehog,0,0,0,0,0,0,0,0,29.3333333333,60.00192238494185
S100,goat,graywolf,1,1,0,0,1,0,1,1,25.8333333333,60.000243402744576
S100,toad,rabbit,0,1,0,0,0,0,1,0,4.0,60.0051412620538
S100,sheep,duck,0,1,0,1,0,0,1,0,2.83333333333,60.00917976065258
S100,hedgehog,armadillo,1,1,0,0,0,0,1,1,57.0,60.000119217670813
S100,eagle,sparrow,0,1,0,1,1,0,1,1,68.1666666667,60.00384476988371
S100,fly,bee,0,1,0,1,0,0,1,0,80.8333333333,60.000834523695689
S100,koi,serval,0,0,0,0,0,1,0,0,1.5,49.93480590106e-06
S100,tasmaniandevil,squid,0,0,0,0,0,0,0,0,2.0,60.000139087282615
S100,bear,rabbit,0,1,0,0,0,0,1,0,16.6666666667,60.0332468279479
S100,giraffe,fox,0,1,0,0,0,0,1,0,13.5,60.0018478738976
S100,snake,parrot,0,1,0,0,0,0,1,0,2.16666666667,60.0105805682846
S100,bessbug,porcupine,0,0,0,0,0,1,0,0,1.33333333333,30.000109282864912
S100,shark,muskrat,1,1,0,1,0,0,1,1,3.66666666667,60.00117230709632
S100,cockatoo,gull,1,1,0,0,1,0,1,0,42.5,61.98696118021e-05
S100,sugarglider,gopher,1,1,0,0,1,0,1,1,34.0,41.49022088516e-05
S100,guineapig,pig,0,1,0,0,0,0,1,0,32.3333333333,60.00965663133583
S100,dolphin,mantaray,1,1,0,0,0,0,1,1,55.8333333333,60.000685501607173
S100,aardvark,moose,0,1,0,1,0,0,1,0,19.5,60.00349208427422
S100,turtle,human,1,0,0,0,0,0,0,1,2.0,60.000894132531095
S100,wolverine,wombat,0,1,0,0,0,0,1,1,37.1666666667,60.000258304953428
S100,newt,frog,1,1,0,0,0,0,1,1,49.75,40.000387457430141
S100,fawn,macaque,0,0,0,0,0,1,0,0,1.4,57.45110442579e-05
S100,kitten,mouse,0,1,0,0,0,0,1,1,19.5,60.00232474458085
S100,crocodile,elephant,0,1,0,0,0,0,1,0,1.66666666667,60.0137696409789
S100,sunbear,nutria,0,0,0,0,0,1,0,0,6.5,49.93480590106e-06
S100,goose,donkey,0,1,0,0,0,0,1,0,3.83333333333,60.00397392236042
S100,lobster,bug,0,0,0,0,0,1,0,0,14.6666666667,66.45762383569e-05
S100,hedgehog,butterfly,1,1,0,0,0,0,1,1,1.83333333333,60.000193728715071
S100,scorpion,mule,1,1,0,0,0,0,1,1,2.33333333333,60.000268239759329
S100,shark,dog,0,1,0,0,0,0,1,0,2.83333333333,60.0389792109528
S100,axolotl,gecko,0,0,0,0,0,1,0,0,38.0,40.000158956894417
S100,jellyfish,bird,0,1,0,0,0,0,1,0,1.33333333333,60.00238435341625
S100,elephant,llama,0,1,0,0,0,0,0,0,15.1666666667,60.00650233046224
S100,salmon,ox,0,0,0,0,0,1,0,0,1.5,60.000437131459647
S100,penguin,rabbit,0,1,0,0,0,0,1,0,6.83333333333,60.0185085433937
S100,condor,bass,0,0,0,0,0,0,0,0,14.0,65.96088354064e-05
S100,cheetah,python,0,1,0,0,0,0,1,1,1.83333333333,60.00205153741857
S100,peacock,grizzlybear,0,1,0,0,0,0,1,0,3.16666666667,60.000347718206537
S100,kitten,dog,0,1,0,1,0,0,1,1,35.6666666667,60.00396398755452
S100,groundhog,marmoset,0,1,0,0,0,0,1,1,30.0,69.93480590106e-05
S100,komododragon,chinchilla,0,0,0,0,0,1,0,0,17.5,60.000516609906855
S100,horse,penguin,0,1,0,0,0,0,1,0,4.66666666667,60.0252145373769
S100,giraffe,duck,0,1,0,0,0,0,0,0,2.16666666667,60.00125178554353
S100,lion,mongoose,0,1,0,0,0,0,1,0,28.8333333333,60.00492766372693
S100,seal,gorilla,0,1,0,0,0,0,1,0,11.6666666667,60.00894132531095
S100,salmon,isopod,0,0,0,0,0,1,0,0,16.4,53.97392236042e-05
S100,peacock,bear,0,1,0,0,0,0,1,0,4.0,60.00481838086201
S100,rhinoceros,reindeer,0,1,0,0,0,0,1,0,23.3333333333,60.00131139437894
S100,shark,octopus,0,1,0,1,0,0,1,0,19.8333333333,60.00644768902979
S100,stallion,wasp,0,0,0,0,0,0,0,0,1.33333333333,62.48370147526e-05
S100,panther,lynx,0,1,0,1,0,0,1,1,78.1666666667,60.0027718108464
S100,seal,pig,0,0,0,0,0,1,0,0,16.6,50.0128755084478
S100,chameleon,woodchuck,0,0,0,0,0,1,0,0,3.5,60.000139087282615
S100,goldenretriever,hornet,0,0,0,0,0,1,0,0,9.66666666667,69.93480590106e-06
S100,zebra,liger,1,1,0,0,1,0,1,1,36.6,50.000417261847844
S100,bonobo,howlermonkey,1,1,0,0,1,0,1,1,66.75,42.98044177032e-05
S100,chameleon,ox,1,1,0,0,0,0,1,1,2.16666666667,60.000382490027191
S100,toucan,deer,0,1,1,0,0,0,1,0,3.0,60.0018478738976
S100,cougar,leopard,0,1,0,1,0,0,1,1,62.3333333333,60.00238435341625
S100,sloth,crab,0,1,0,0,0,0,1,1,8.66666666667,60.000819621486837
S100,moose,anchovy,0,0,0,0,0,1,0,0,1.4,50.00018379390917
S100,komododragon,rabbit,0,1,0,0,0,0,1,0,7.8,50.00445576044662
S100,panther,falcon,1,1,0,0,0,0,1,1,1.66666666667,60.000769947457332
S100,dolphin,platypus,0,1,0,0,0,0,1,0,35.1666666667,60.00342750803587
S100,redpanda,bullfrog,0,0,0,0,0,1,0,0,2.16666666667,63.97392236042e-05
S100,pony,bulldog,0,0,0,0,0,1,0,0,15.1666666667,60.000129152476714
S100,shark,koala,0,1,0,0,0,0,1,0,1.16666666667,60.010843840641
S100,anteater,llama,0,1,0,1,0,0,1,1,27.0,60.00118224190223
S100,turtle,vulture,1,1,0,0,0,0,1,1,3.5,60.00107295903731
S100,cougar,tiger,0,1,0,1,0,0,1,0,76.3333333333,60.00841974800115
S100,badger,wombat,0,0,0,0,0,1,0,0,64.5,60.000158956894417
S100,prairiedog,hornet,0,0,0,0,0,1,0,0,1.2,50.000109282864912
S100,sealion,whale,0,1,0,0,0,0,1,0,28.1666666667,60.00293076774081
S100,swallow,quail,0,0,0,0,0,1,0,0,67.3333333333,67.45110442579e-05
S100,cow,deer,0,1,0,0,0,0,1,0,34.5,60.0255622555834
S100,panda,orangutan,0,0,0,1,0,0,0,0,35.3333333333,60.00458988032629
S100,rat,skunk,0,1,0,0,0,0,1,0,46.1666666667,60.00797764913855
S100,ocelot,mosquito,0,0,0,0,0,1,0,0,11.0,57.94784472085e-05
S100,bee,donkey,0,1,0,0,0,0,1,0,1.5,60.001907482733
S100,cat,squirrel,0,1,0,0,0,0,1,0,27.1666666667,60.0320397490309
S100,tarantula,octopus,0,1,0,0,0,0,1,0,16.5,60.00065569718947
S100,bluebird,finch,0,1,0,0,0,0,1,0,70.6,50.000223533132774
S100,rooster,owl,0,1,0,0,0,0,1,1,62.1666666667,60.00337783400636
S100,anteater,duck,0,0,0,0,0,1,0,0,3.83333333333,60.00292083293491
S100,horse,panda,0,1,0,0,0,0,1,0,18.8333333333,60.0196113068487
S100,beluga,pitbull,0,0,0,0,0,1,0,0,1.5,64.96740295053e-06
S100,eagle,hummingbird,0,1,0,0,0,0,1,0,57.3333333333,60.00128158996124
