jeff,beta,numnodes,numlinks,probRewire,numedges,graph_seed,numx,trim,x_seed,toynetwork,cost_inviteirt,time_inviteirt,bestgraph_inviteirt,hit_inviteirt,miss_inviteirt,fa_inviteirt,cr_inviteirt,bestval_inviteirt,cost_invite,time_invite,bestgraph_invite,bestgraph_invite,miss_invite,fa_invite,cr_invite,bestval_invite
0.9,0.909090909,15,4,0.3,30,299,3,0.7,299,15!2fdpxm4npgkyke2ngwnq293kl99bvjljnkipm4pjlame,14,00:16.0,15!2tvjpob0vp87k8tzn5b7dbq9kbfv3wu5hym6agqh8zr8,19,11,3,72,-30.97720661,16,FALSE,15!2mllzl1qwvzbzwzk53r5ups05z9hymx3nx2xfu33i1ok,,12,4,71,-29.67501809
0.9,0.909090909,15,4,0.3,30,300,3,0.7,300,15!1puvntso88dfkinyn2gxinkz4wm805kocsqptfilhhj8,21,00:11.9,15!ek59pxxssuyaloevnlekhmzll8jeoe237ri58fr1gck,17,13,8,67,-32.3550259,21,FALSE,15!ek59pxxssuyaloevnlekhmzll8jeoe237ri58fr1gck,,13,8,67,-30.93413691
0.9,0.909090909,15,4,0.3,30,303,3,0.7,303,15!f125rwug5yy9b4lrvqpd4igssjrhwkpqk2dryuhj3es,14,00:11.9,15!h59t9ahkpyxwschcni0ck3xueb9ku18kb2pohi90jo,19,11,3,72,-29.40007384,16,FALSE,15!2ampc2lz7p6rv24ymmlckiljm6bi3v17a7i9udaaq6c,,12,4,71,-28.43166358
0.9,0.909090909,15,4,0.3,30,304,3,0.7,304,15!uxj9kcylizp3z3d5riri53v4c0grfre5xnnwt9hreo2,19,00:23.8,15!7ahak69poqusc8df206a14wa18u97scue2mi483don6,17,13,6,69,-30.5516294,20,FALSE,15!7ahak69poqiymlw56l5shdoip6nnbyri6ec93l3yqde,,15,5,70,-29.26118459
0.9,0.909090909,15,4,0.3,30,306,3,0.7,306,15!2fbno4y8pwt9rxmamnu7tc3lp5pizh6p9rl4xvkxqv0i,24,00:11.5,15!1thk8gst0lfmzt2lw2m64z1ff8ex64va8bq7k66px9qa,16,14,10,65,-33.2833249,24,FALSE,15!1thk8gst0lfmzt2lw2m64z1ff8ex64va8bq7k66px9qa,,14,10,65,-31.06703122
0.9,0.909090909,15,4,0.3,30,307,3,0.7,307,15!2h4wgk9spirqjxipnxz5o57x2wpn6a82sgcclv7qqvj4,25,00:12.7,15!20s1s3b2ydly7bpy4nhup8ru3q3y4b83esx4ax9o57ow,15,15,10,65,-33.48239274,26,FALSE,15!20s1s3b2ydly7bpy4nhup8t6nnao89vehx4j6c160nq8,,16,10,65,-31.40443478
0.9,0.909090909,15,4,0.3,30,309,3,0.7,309,15!18axkbzcv9b8slb2mipqktbsy2cncu6yl62ikqbg9urq,17,00:11.2,15!1840xgm2b777817c2uwh29e00thj34rqdj6fzpm0sbaa,18,12,5,70,-31.55403567,20,FALSE,15!1840xgl8t3cwp106o7j8kz6o9io5k82iej5abhi4m23m,,14,6,69,-29.56768718
0.9,0.909090909,15,4,0.3,30,310,3,0.7,310,15!2fc5wd4f4rcq70prqb4jfx0jtm5ps7cp5cvosymq9k3o,23,00:11.2,15!v034xxnj7hylh9zkcdekym92lebxh2uu8cafahkn7y8,16,14,9,66,-32.67739741,23,FALSE,15!v034xxnj7hylh9zkcdekym92lebxh2uu8cafahkn7y8,,14,9,66,-30.94618956
0.9,0.909090909,15,4,0.3,30,316,3,0.7,316,15!10ehz65imn84r8ziah309ubjuky3eh95d74a9tqupoue,19,00:11.9,15!t41u1jfyo1w09su0fkyyl0emv2sk2d379n8edj12bk2,17,13,6,69,-30.54379634,20,FALSE,15!t40olmxh7mjmhoemiqmb6nt92d3wtpy3yj9xranfe2q,,16,4,71,-26.41954332
0.9,0.909090909,15,4,0.3,30,320,3,0.7,320,15!2fc6njun5nis6zw3412gwe90dxxeiywcvcwl8xk0wuuc,16,00:13.5,15!2fc680f6k4xfig2bjduy3g6t170n5hhckzuomtedrsww,16,14,2,73,-28.85564733,16,FALSE,15!2fc680f6k4xfig2bjduy3g6t170n5hhckzuomtedrsww,,14,2,73,-26.17147345
0.9,0.909090909,15,4,0.3,30,321,3,0.7,321,15!tkxlyljmuft71b4p0kner8ezde4fd9cqhsdk1bquvb8,16,00:12.2,15!uhwgdgzvbqovn8bcu8p6w3lpubkoen3nraljybyuk90,18,12,4,71,-31.3015948,17,FALSE,15!uhwgdgzut2m8jl8yaishjnhz2g9b94r6ohrgcofvitg,,13,4,71,-27.57185352
0.9,0.909090909,15,4,0.3,30,322,3,0.7,322,15!2fc62x8171vjfgucsav4ryfectaw71c7ehm1twfjxuki,25,00:13.1,15!2fbdaxt7h170lgzo2p6dj0kal4kpe32krndpuah3m3gi,13,17,8,67,-28.00440191,25,FALSE,15!2fbdaxt7h170lh5z5m05lbfu4fz441zjzki8hx3hdmv6,,17,8,67,-24.3506838
0.9,0.909090909,15,4,0.3,30,323,3,0.7,323,15!2fny07721beibh4ipgdkvuwwx0n64oh0pzu8jmnz6upy,18,00:12.9,15!1md06ijad34arju6b6b7c0c479o8d5xh53ue06sea0p0,18,12,6,69,-32.09098256,19,FALSE,15!1md06ijad34arju6b6b7c0c479o8d5xh53ue06an0074,,13,6,69,-31.33112651
0.9,0.909090909,15,4,0.3,30,324,3,0.7,324,15!2fc635llmhcva5w2jilb3yss2ynu44zd24cphdm4tngm,11,00:12.0,15!1m8f6y7q2ncea8c271xda7ivkhj689qto6twwxc7s9vk,21,9,2,73,-29.30077371,11,FALSE,15!1m8f6y7q2ncea8c271xda7g6gn5ph7hbge34d0046ccg,,9,2,73,-26.9611416
0.9,0.909090909,15,4,0.3,30,325,3,0.7,325,15!2fbmipsrw1u8nsv8civxmcrfmoa10oycwj8npwr9rmki,21,00:12.7,15!1m8e1cujnkigls8cm0heup3g84qkj10tg4m249qmuneq,14,16,5,70,-27.78680473,22,FALSE,15!1m8e1cuncbp8vobjr7umxqba0quqde4y156qgetlnh8g,,16,6,69,-24.20202631
0.9,0.909090909,15,4,0.3,30,326,3,0.7,326,15!b5wmaf6ma5amb53v5uwz45cs2ovs8pc422gix98n75y,17,00:12.5,15!axg5s09lrhpg9nk4niqnd2y2kqsws3a5pppr6jjr7ye,19,11,6,69,-31.34151491,19,FALSE,15!axg5m6hb1h6u3b8w0fehj7hro0tj6da3fgmcokaz5ee,,13,6,69,-29.1546793
0.9,0.909090909,15,4,0.3,30,327,3,0.7,327,15!2fsjib93zmypsons1mudrznoy71uww6u38r6qfzfg9om,17,00:11.5,15!1h8mwl03hjvixt6yqpzc8jsyp6e0as35herk0igfhvq,18,12,5,70,-29.98311887,18,FALSE,15!1h8mwl03hjvixt6yqpzc8jsypf13mpicxrn8ku4hr9i,,12,6,69,-29.42972426
0.9,0.909090909,15,4,0.3,30,328,3,0.7,328,15!1n56gy18f1rm3sgwucuhbhm87705hovkij7hmsziy3hc,13,00:21.0,15!21os4w5c3pmwa3ornzulrsfbz3mfbrx15cnmcx0bjpr4,20,10,3,72,-29.25713877,19,FALSE,15!281z57z4tbmvfb9p35464631d49e9dxfn63ql7xyqexs,,15,4,71,-26.58387806
0.9,0.909090909,15,4,0.3,30,330,3,0.7,330,15!2fe8bztzr75zp81kwqggz4udyhnz90vshqrd9gtrrhfo,20,00:20.2,15!ekn2qdddf6ikc0aqza68bs1g0gsxm2m9r1i3eu20dts,16,14,6,69,-29.71928546,18,FALSE,15!rmjutg20kmuva6bj87nxeydddefjm02r2tc54eyv4,,14,4,71,-25.95580746
0.9,0.909090909,15,4,0.3,30,331,3,0.7,331,15!2fc63hlhopmz5tvwgv7mygo62ou8lf8hl6s8s76cl4w6,17,00:17.0,15!9kh29imjaigmq53tcz28qkcf4yyg2hu51f3q9lxxm,17,13,4,71,-29.33162731,17,FALSE,15!9kh29imjaigmq53tcz28qkcf4yyg2hu51f3q9lxxm,,13,4,71,-27.01736918
0.9,0.909090909,15,4,0.3,30,332,3,0.7,332,15!u1ayuba8r726kzatnetsh7irv3gosc6mzogjt1wsv0m,26,00:13.9,15!1n4nh74uhloer0hozcd58jj2pjeoovl3u6btq2amhe80,13,17,9,66,-29.41815511,26,FALSE,15!1n4nh74uhloer0hozcd58jj2pjeoovl3u6btq2amhe80,,17,9,66,-24.79925062
0.9,0.909090909,15,4,0.3,30,336,3,0.7,336,15!3pbgtwvgyxsjb0t8jtvev98lj24kosaqewaq9jku5ms,21,00:18.0,15!1twepdoeid1yzl68kegcyoidzt0cokbjaf976w2ghw,15,15,6,69,-28.16714622,21,FALSE,15!1twepdoeid1yzl68kegcyoidzt0cokbjaf976w2ghw,,15,6,69,-26.68031056
0.9,0.909090909,15,4,0.3,30,338,3,0.7,338,15!10mo37rkrguven8hggyjmo7xpwphr8ct6tumrignlgxu,10,00:13.7,15!tch5lzlgi39fk6ukg5f7md6ymnkny6sf1tzq42ekruq,20,10,0,75,-26.12044341,11,FALSE,15!t4ah64xispuyagzerevadxjhdn96z9r1iellkc96pky,,11,0,75,-24.26304988
0.9,0.909090909,15,4,0.3,30,339,3,0.7,339,15!tc8ihris2gtyx1wrhnsinlswhos8893bta1ggmgqaki,19,00:24.5,15!esbwv4zjibcd1ikddaufwqz31jrqdrod9g4rtz2gfeq,16,14,5,70,-30.46588652,21,FALSE,15!esbwv4zjibcd1ikdesqdxci6yk2ylv3lnj57so4gxkw,,15,6,69,-27.89018166
0.9,0.909090909,15,4,0.3,30,340,3,0.7,340,15!1mql1kjqbyrltl725zv8z0p3xvi1vactkxm10n2waxja,25,00:12.4,15!1dmjgyk1ajjigytnn3lerygqnz72pe2n1x0xciuncb0,13,17,8,67,-30.76100254,26,FALSE,15!1dmjgyk1ajjigytnn3l691vetlpjqphybo6705i598s,,18,8,67,-26.50971955
0.9,0.909090909,15,4,0.3,30,341,3,0.7,341,15!1ti4ccm6lrlslioektazpw7c31fgpmw1j2jhh8lrfzf2,20,00:13.9,15!1vkyz29ehyev0flnv3i8ck5sb6gf2ci96zbs6dkfuh2,15,15,5,70,-28.34030585,21,FALSE,15!1vkyz29ehyev0flnv3i8ck5sb6gf2ci96zbs5e1t0cm,,16,5,70,-27.39863458
0.9,0.909090909,15,4,0.3,30,342,3,0.7,342,15!tmy606zlj1wh9sf05k52a3xviahtq0db0u2e849x81y,20,00:15.8,15!2b6ecw9x2iy8e7gle8382v5aoqfcsqse5mhsfv9ibm,16,14,6,69,-30.20874658,18,FALSE,15!2avpr0m84e3ylcildutuue6xcz3fk20sbd696slkoy,,14,4,71,-28.8529562
0.9,0.909090909,15,4,0.3,30,343,3,0.7,343,15!2cgcncmou3vlj1pvn8n86c5t5ug8oe7ji04y23plkli,20,00:28.5,15!2cozg6gbs2l7qs9xivff1xaefz6hvjfkfhrf7kg7zpe,16,14,6,69,-30.53835842,19,FALSE,15!2cfrxombunjmjejkwx966i49950sryizqdo4lcx2gee,,15,4,71,-28.00209391
0.9,0.909090909,15,4,0.3,30,344,3,0.7,344,15!2fdfovmohn3hxs4dtkndola8twodfqyhrm7sofhyvbk6,21,00:12.1,15!t5taeabk472kwnrstgem39w5rfn4cwliqzh8imkgfua,15,15,6,69,-32.01246101,20,FALSE,15!t5taeabk472kwnrstgem39w5rfn5jyw91r4oadi0bgy,,15,5,70,-27.88529526
0.9,0.909090909,15,4,0.3,30,345,3,0.7,345,15!2fc52qpkmdh8dyl025o8ks2xg4il7or4o2acrxraojr6,13,00:13.7,15!uxhwijw7owjukizlbtpu26ou0d2yhjp3muipaqc7yte,21,9,4,71,-34.59617619,13,FALSE,15!uxhwijw7owjukizlbtpu26ou0d317zfapf3lg3kwb2a,,9,4,71,-29.74143449
0.9,0.909090909,15,4,0.3,30,346,3,0.7,346,15!2fbnrp6c767rbsneqrbpw86aoix98jq4tiaqj8a1dgxu,17,00:12.7,15!2h76vbkwlaufosqbfecpejeoiip9n5ixvdk76vjkhn9e,17,13,4,71,-27.59470282,17,FALSE,15!2h76vbkwlaufosqbfecpejeoiip9n5ixvdk76vjkhn9e,,13,4,71,-25.52219453
0.9,0.909090909,15,4,0.3,30,348,3,0.7,348,15!2fc6o74ywhz4by2kpwikbl1trvbvy5zkw2sd2mea9cba,19,00:15.3,15!2ffhcyuawk4xxstzy5ziqtbonnzwoe2btmig34ygj88y,15,15,4,71,-24.27309321,19,FALSE,15!2ffhcyuawk4xxstzy5ziqtbonnzwoe2btmig34ygj88y,,15,4,71,-22.07115536
0.9,0.909090909,15,4,0.3,30,350,3,0.7,350,15!2fc6njuquxiw4wcu9sdslrta1pjb0zc59itmviltilty,16,00:12.2,15!1m85e88c09mxu5k97ld7tk14eju349hj4s1h6rt98mbm,17,13,3,72,-28.80538606,16,FALSE,15!1m85e88c09mxu5k97ld7tk14eju349hj4s1h6rt98mbm,,13,3,72,-25.95348705
0.9,0.909090909,15,4,0.3,30,351,3,0.7,351,15!1o1e89601utmir70nukl3h9ta1gdqsu40l01lw8lcxdu,15,00:16.0,15!acyf5t9xzr5i54y8z3bqllbm3e2prqzuxm0vht4i2,19,11,4,71,-32.68829168,16,FALSE,15!gnpu4hooogwe1a5ml8cqi83zuqwfbhedmeo1fwuvwq,,12,4,71,-28.83119915
0.9,0.909090909,15,4,0.3,30,352,3,0.7,352,15!2fbwbwfpf5oz9svamt2irt1yqbmjsjebh8fe97jfy79i,16,00:14.9,15!1m85fiumho536f9dm1npdrn5wvjokxfxpaxd5v5mgk90,17,13,3,72,-27.05359829,16,FALSE,15!1m85fiumho536f9dm1npdrn5wvjokxfxpaxd5v5mgk90,,13,3,72,-24.34708687
0.9,0.909090909,15,4,0.3,30,353,3,0.7,353,15!wrj44iv6sdpsm3grth27gnc5kf4q0kv0t16tzctu7ty,21,00:15.9,15!ek58exu9yxzvb8ybpyq5jptfdjq6ej0mkzue75d4tqe,14,16,5,70,-29.8292643,21,FALSE,15!ek58exu9yxzvb8ybpyq5jptfdjq6ej0mkzue75d4tqe,,16,5,70,-27.89485186
0.9,0.909090909,15,4,0.3,30,354,3,0.7,354,15!j8dpck7sm4fneyhc3fk3quhcdvcq4gqx5rikjsk5cy,22,00:17.0,15!6pfw13a094y7tc5rao9bfbh27he1w5ug0hemyupfcy,16,14,8,67,-31.7945343,22,FALSE,15!6pfw13a094y7tc5rao9bfbh27he1w5ug0hemyupfcy,,14,8,67,-30.6894383
0.9,0.909090909,15,4,0.3,30,357,3,0.7,357,15!7ebfbsc3ttl7t4dqdxudvexjrz089ij006ne4ohnsoy,18,00:13.2,15!7esowuvpz9ra2mhzjyergsm9xsgujxlryxcrlrka9z4,17,13,5,70,-29.38246883,17,FALSE,15!7esowuvpz9ra2mhzjyergsm9xb6nw2rd27ldljsury8,,13,4,71,-25.31185269
0.9,0.909090909,15,4,0.3,30,359,3,0.7,359,15!u0svgw7owqmeh69ryx147w0wmo9d9jhie24mxhqnz7q,25,00:13.8,15!6di8d4e3h4z3mlhhh29jasku8e6qu3cs2zus8uwlnuo,16,14,11,64,-36.27217633,25,FALSE,15!6di8d4e3h4z3mlhhh29jasku8e6qu3cs2zus8uwlnuo,,14,11,64,-32.46705953
0.9,0.909090909,15,4,0.3,30,362,3,0.7,362,15!1uvhjxd0x3v1zrr4id7yd7d2my6kda2enc8x3m9kkxs0,16,00:13.3,15!1n56gydkntzdl8qdzkpjdlt92ogu8miyau34k0mvkro0,18,12,4,71,-30.8190376,16,FALSE,15!1n56gydkntzdl8qdzkpjdlt92ogu8miyau34k0mvkro0,,12,4,71,-27.51322332
0.9,0.909090909,15,4,0.3,30,364,3,0.7,364,15!1rochba3m1jp9bq3d9c1z78c5myrt50f1kkelibt2epw,18,00:15.0,15!1puv1s3o2oqp56f1874fn2oljnwnld0u3m5hudloogzo,16,14,4,71,-31.21335746,16,FALSE,15!1puv1s3o2oqp56f16v7xm524ryffev5vrh0nvgtjwb9g,,14,2,73,-27.20331445
0.9,0.909090909,15,4,0.3,30,365,3,0.7,365,15!1tjwqcv9ba7oykfa40faqz33t7tboi6r5m0jh4os8t1i,23,00:17.3,15!7bzzkgxkp38llhfkeynuj7uh1755nyxbpybbx5jcow4,13,17,6,69,-28.95749447,23,FALSE,15!7d0tmg9kerewr40f653b1c15147fxhu1ll5oc8qnkzo,,17,6,69,-25.62940827
0.9,0.909090909,15,4,0.3,30,366,3,0.7,366,15!t8m2nzi3rqxwx661rpuuim8pq69l0y15xndsp3dzf42,11,00:15.8,15!4v0sa03yu2ox1nb9pn08urlolpxi29fhvv34e96hq8,20,10,1,74,-28.90345339,11,FALSE,15!4v0sa03yu2ox1nb9pn08urlolpxi29fhvv34e96hq8,,10,1,74,-26.77003297
0.9,0.909090909,15,4,0.3,30,369,3,0.7,369,15!2mlv64z74yakf5ioqnndogk9zyl4b5ofhggk30se4efq,18,00:12.9,15!1m96t0kz6x8qh2koesg6cfll6ro6l6pvyqumupg3afie,16,14,4,71,-23.98180522,15,FALSE,15!1m85yyln77kk5wuy0kusyksw4ctccrb1jx8ritwv1ukm,,14,1,74,-21.01271713
0.9,0.909090909,15,4,0.3,30,371,3,0.7,371,15!2fbxg4mtbrds42uugn54vo7496glwz95rqhixv2970ng,18,00:13.3,15!if1dlinto1duzzujiqx67w5y172f87bomp36wt3pg,16,14,4,71,-24.66188602,20,FALSE,15!if1dlinto1duzzujiqx0to0vigoslhjnc8ps053b8,,16,4,71,-21.83034691
0.9,0.909090909,15,4,0.3,30,374,3,0.7,374,15!2oflt5x8ltz6uvw83r23s4ka6eijar0k0jhoezvfzjes,22,00:13.2,15!12s6wa3n1fhs4xlt6c1axg3siia7zak7g9h1a6xr7wn6,17,13,9,66,-32.54219502,23,FALSE,15!vi966ud2vkwf05lx09k3mydb5n6fsi3qsojwfcnhlvm,,14,9,66,-30.87985718
0.9,0.909090909,15,4,0.3,30,375,3,0.7,375,15!eo9sp3zdodtr77s9spp0iyd9wo8m5d426l2tz67f0n8,20,00:13.1,15!gjt1h9mspn1dmw93hum4nq830549phkp99v7j2utq84,18,12,8,67,-31.73834782,18,FALSE,15!eqblygd5g97o07kqdnmeqfiwkb3tce882fig4zbrm6c,,13,5,70,-27.82308826
0.9,0.909090909,15,4,0.3,30,376,3,0.7,376,15!2iyn3kuq7t35nrkk19xh7e9spqqy0za2labyob9aexok,14,00:14.0,15!2iym3belu1mlqjjmykq49w9211gsq4sn3vwxtsbmaiv8,20,10,4,71,-31.68977969,14,FALSE,15!2iym3belu1mlqjjmykq49w9211gsq4sn3vwxtsbmaiv8,,10,4,71,-31.8036403
0.9,0.909090909,15,4,0.3,30,377,3,0.7,377,15!1ujzr044ygl7s3k3e0i5f4wyga4xlmt0aaq534ovnkm,14,00:29.8,15!1ti093gm9cs0z8svxmkrff855j5mclvmaldls5zus5g,18,12,2,73,-27.70483742,16,FALSE,15!1ti093gm9cs0z8svxmkrff855j5ndipdzbum4v6f3es,,13,3,72,-23.92060426
0.9,0.909090909,15,4,0.3,30,378,3,0.7,378,15!t8nqgx6pfehik7a7g2hh48xxufvllrb0v09ytmy46k6,18,00:15.1,15!jpndbsod5wac7949jr96e7yfliymhpicgecqv9dlo,17,13,5,70,-32.20727277,20,FALSE,15!jpndbwtpr13kxvfwo3k0970zq9hz90booi2czf3to,,13,7,68,-28.33765743
0.9,0.909090909,15,4,0.3,30,379,3,0.7,379,15!tkxly8uf9qpsfrqnmy0kpcp4mp281ogzve4irq8wx6s,18,00:14.7,15!7ai5n0ksgy3b080z7djulzxr5zyhvgxm6ehr4npnbpg,16,14,4,71,-31.09915794,18,FALSE,15!7ai5n0ksgy3b080z7djulzxr5zyhvgxm6ehr4npnbpg,,14,4,71,-25.54661796
0.9,0.909090909,15,4,0.3,30,381,3,0.7,381,15!2fc6nk6xp8ordr20wqe8mw58p1l3t7kdiv57csi8yi2u,17,00:12.9,15!1m8y67yxv30j8o4hi4kd6crs5ckkztnnygiylvlmwyde,19,11,6,69,-30.34719406,16,FALSE,15!1m7xc5zlvdccxier3wz1op7tpoyba6jgdvh9lgj4z476,,11,5,70,-28.53791973
0.9,0.909090909,15,4,0.3,30,386,3,0.7,386,15!2fcfcyrd4jhbmzu5xr7ummxzvmbv6pg5rf2fots0y8mk,24,00:11.7,15!ekwd0ah9ja26bafkypzqcpdlqiyh5iqzfh7xptptfhg,14,16,8,67,-31.76681903,24,FALSE,15!ekwd0ah9ja26bafkypzqcpdlqiyh5iqzfh7xptptfhg,,16,8,67,-28.18340727
0.9,0.909090909,15,4,0.3,30,388,3,0.7,388,15!2fbnydjnld94moo0dzhix0xtlkfjo5vkxjzixjb67z7y,17,00:17.5,15!2fberydvlabphfiwaafdeypgzjtpn6pqcjddc6ll3mz2,16,14,3,72,-26.62590233,20,FALSE,15!2fberyd09u863olbymdo7uk3zoea93rltzbj4mzvmxvy,,16,4,71,-24.69693504
0.9,0.909090909,15,4,0.3,30,389,3,0.7,389,15!1moarym0ljhdygzxx9amemnaull3gvjf914cckijh24m,21,00:11.4,15!1mp9y4cu35j3g3n7s39n9qq9vtdb0xsii9eyogpot62q,15,15,6,69,-26.4278237,22,FALSE,15!1mp0qlv03841vb7s6jdbebua9wgqlj0gm45kzhdpnjlu,,16,6,69,-24.25935243
0.9,0.909090909,15,4,0.3,30,395,3,0.7,395,15!2fbmiq5vg4kl7hsf3yswn2xsbgw52weybru1cyzvm2ee,21,00:15.0,15!t50y9dmorpxvhdxpzj7ltgfq7dcon373pcfh04mwg9i,16,14,7,68,-30.66932343,21,FALSE,15!t50y9dmorpxvhdxpzj7ltgfq7dcon373pcfh04mwg9i,,14,7,68,-26.59803076
0.9,0.909090909,15,4,0.3,30,396,3,0.7,396,15!tc8nnuy4vpi20sygr8p6g59q15aa74mac7ddbt4rqpy,26,00:11.7,15!u8yicbb00mtpzcf73xj0etoqa8s9atnmaaid5zrliq8,12,18,8,67,-30.70845902,26,FALSE,15!u8yicbb00mtpzcf73xj0etoqa8s9atnmaaid5zrliq8,,18,8,67,-26.09198491
0.9,0.909090909,15,4,0.3,30,397,3,0.7,397,15!wrj44ig160ht5bnau55o99iy2tkx9jijyrhc0z9r3lw,20,00:12.8,15!axobdfmg3vdx05gvk1neymuqtznx4li9qmugl93pc,15,15,5,70,-24.11820696,20,FALSE,15!axobdfmg3vdx05gvj3jslbh8vvt54j8edw0sn2olc,,15,5,70,-22.28598214
0.9,0.909090909,15,4,0.3,30,398,3,0.7,398,15!2fbxg1px6ediszop0b53h7w3h36223foumypc3clrggm,18,00:13.7,15!1m85yy84fj9vxs6392a0ng5sjujhd68yzn46lx09fif4,15,15,3,72,-26.4551356,18,FALSE,15!1m85yy84fj9vxs1vpsskzr5nw3uqsatklk5w8vv9etxc,,16,2,73,-23.34308442
0.9,0.909090909,15,4,0.3,30,399,3,0.7,399,15!2fg9fdhwppocn1jp45x65y8x5m62urxjhofjorxy6dk6,18,00:14.5,15!1keuja8qk6sc3a6odwsjve647sjxokpr89yp0yz75u,17,13,5,70,-32.64255794,18,FALSE,15!jksjyhbl6qsmm98b4kfh3muikorhlcqra3c0yzzlu,,13,5,70,-28.16797146
0.9,0.909090909,15,4,0.3,30,400,3,0.7,400,15!2fbwl07rbnqccsj2s6roxh7lpbbn7lpqbp1r4sesvg8y,19,00:13.8,15!tkmtnov4gp5htggzwiygyeqdhye3io14haza4z8ljxe,17,13,6,69,-36.07625312,27,FALSE,15!tkmoh7plc8l16mwp0w78h7akli1joomwl66pte5uoio,,19,8,67,-29.35859006
0.9,0.909090909,15,4,0.3,30,402,3,0.7,402,15!2fc5ifytiltmk1d6w17rax39oqgibx20wexmpifr8ava,18,00:13.5,15!eko8hyh1kgfhxvqujlxolpvl5ujtfbb1dk2ujxfflz8,18,12,6,69,-29.91767164,19,FALSE,15!eko8hyh1kgfhxvqujlxolpvl5ujtfbb1djdwkz1v090,,13,6,69,-28.03258073
0.9,0.909090909,15,4,0.3,30,407,3,0.7,407,15!2fdxyr8izcl71rvuvsr02bt0o2sjarbjo5a955eynhuu,21,00:13.1,15!2mnwk1fvgflt75hiwppn29u9mikmjzjp9i9n9figdnhe,16,14,7,68,-29.03691816,21,FALSE,15!2mncp7kkn2atf2s9yq4b9rhvawsoodhrrsbf0vskxs0y,,16,5,70,-26.59507214
0.9,0.909090909,15,4,0.3,30,409,3,0.7,409,15!2fc6oxq4ozt5wk01urzmp5ilro5tme99kyhs0b5u9amk,25,00:11.4,15!tmy68kk1g1jjvridha3rzgfvpiqyfd4qmxf3cyztj0o,16,14,11,64,-34.28594038,25,FALSE,15!tmy68kk1g1jjvridha3rzgfvpiqyfd4qmxf3cyztj0o,,14,11,64,-33.24030013
0.9,0.909090909,15,4,0.3,30,412,3,0.7,412,15!7n0k11zh63qtj4u5qke5hl4ofg86dtr4irp8nwn1wjm,19,00:13.0,15!7mrdhja0n9y5agb3ld2lninfg3mf8y7qvx39s4ampds,17,13,6,69,-30.79249225,19,FALSE,15!7mrd5vpf78wwxromb6i2e983zch21ciphzyww2mw5xc,,14,5,70,-27.9687627
0.9,0.909090909,15,4,0.3,30,413,3,0.7,413,15!1pvem89madham1xb593g5dj0ywfkmetjbtxug3t5k56s,18,00:13.4,15!1mchxyn6w712umb57bi7lu0mign7nti1ata5dwrg0wec,18,12,6,69,-31.34076207,19,FALSE,15!1mchxyn6w73pczol8itrzpw5930kmmv7fhiusgj3trlw,,12,7,68,-29.2097471
0.9,0.909090909,15,4,0.3,30,415,3,0.7,415,15!2fc5t4jwle0mhr0tk45sb1rdhqw1im4qf42ct2m7e23m,17,00:12.1,15!t6m7jfb46rp8duv6eq33fobm4vcii455qrv7vnxkh0i,17,13,4,71,-29.3264177,19,FALSE,15!t6lx6h0a8jrw2zp6gepugdgl9hw4fn459p5wnnzoobm,,14,5,70,-27.82849906
0.9,0.909090909,15,4,0.3,30,417,3,0.7,417,15!2mpg3z7p8k2dnd2el4g01cldywprxbh9bgmexneng612,21,00:13.0,15!1wbxcvu3bz8nbexy2fsuigrrtc6602a6ojbpmbaznqc6,15,15,6,69,-32.28391765,23,FALSE,15!1wbw7fxl4w7fe8z7t42y9yna88z3v04g6y1ztu8tgvfa,,16,7,68,-29.36300339
0.9,0.909090909,15,4,0.3,30,419,3,0.7,419,15!28af1hzmbqk6dy7btu6wisbc3juwtn0nxoxt4sonv4ue,15,00:17.0,15!10ehev5mu6y9bd5hqiidmfcszgzdgpjzb0n8hfeptbnm,18,12,3,72,-29.85082364,16,FALSE,15!10ehes8qoty009zc46ynnb6c6uqptofvdmmw0jr6rdxe,,13,3,72,-28.53043564
0.9,0.909090909,15,4,0.3,30,420,3,0.7,420,15!t6ks2mdqton9oxibbs9s7kt0g05kyfop2hiz97pwumm,24,00:14.5,15!9ebms23nkgujrioaef6wfq4lvtoytaydnt8c34buw,13,17,7,68,-29.36904513,24,FALSE,15!kpy8rhsbjm8o0kmw4fje56o2c6vagvzle0dg3ja8eg,,17,7,68,-26.78361605
0.9,0.909090909,15,4,0.3,30,421,3,0.7,421,15!1o1x6pt9efmfv401scj0chfhn0ja2uy74ykarm3ils7m,11,00:13.2,15!1o14zm9ahdgd59w94aqdswutttbgmnrv7zdotr3k33f6,22,8,3,72,-29.95237237,11,FALSE,15!1o14zm9ahdgd59w94aqdswutttbgmnrv7zdotr3k33f6,,8,3,72,-28.53472292
0.9,0.909090909,15,4,0.3,30,422,3,0.7,422,15!2fd6chy5ibi3749lxzasaey6vv0pfwod4xc3o4dsm1ae,18,00:11.7,15!y9zi2qi4p23tzxlgoy7jkih3dcz8mz9jw2lurgphc2,17,13,5,70,-30.56876026,19,FALSE,15!ya9v11kdm5pqnciezfvx0xau9fvsam9iminbphai9u,,14,5,70,-27.74114172
