subj,node1,node2,weight
S101,cranefly,zebra,0.25
S101,cranefly,human,0.25
S101,cranefly,seal,0.25
S101,cranefly,seacow,0.25
S101,cranefly,mouse,0.25
S101,cranefly,panda,0.25
S101,cranefly,hippopotamus,0.25
S101,cranefly,sheep,0.25
S101,cranefly,hyena,0.25
S101,cranefly,horse,0.25
S101,cranefly,slowloris,0.25
S101,cranefly,gerbil,0.25
S101,cranefly,gorilla,0.25
S101,cranefly,swan,0.25
S101,cranefly,otter,0.25
S101,cranefly,piranha,0.25
S101,cranefly,rhinoceros,0.25
S101,cranefly,sealion,0.25
S101,cranefly,elephant,0.25
S101,cranefly,woolymammoth,0.25
S101,cranefly,goat,0.25
S101,cranefly,raven,0.25
S101,cranefly,eagle,0.25
S101,cranefly,moose,0.25
S101,cranefly,dolphin,0.25
S101,cranefly,squirrel,0.25
S101,cranefly,snail,0.25
S101,cranefly,kangaroo,0.25
S101,cranefly,leopard,0.25
S101,cranefly,mule,0.25
S101,cranefly,tiger,0.25
S101,cranefly,ferret,0.25
S101,cranefly,giraffe,0.25
S101,cranefly,snake,0.25
S101,cranefly,llama,0.25
S101,cranefly,yellowjacket,0.25
S101,cranefly,goldfish,0.25
S101,cranefly,koala,0.25
S101,cranefly,whale,0.25
S101,cranefly,tick,0.25
S101,cranefly,redpanda,0.25
S101,cranefly,raptor,0.25
S101,cranefly,monkey,0.25
S101,cranefly,fly,0.75
S101,cranefly,penguin,0.25
S101,cranefly,rabbit,0.25
S101,cranefly,parrot,0.25
S101,cranefly,sugarglider,0.25
S101,cranefly,lemur,0.25
S101,cranefly,dog,0.25
S101,cranefly,rat,0.25
S101,cranefly,mantis,0.25
S101,cranefly,marmoset,0.25
S101,cranefly,dinosaur,0.25
S101,cranefly,wolf,0.25
S101,cranefly,hamster,0.25
S101,cranefly,orangutan,0.25
S101,cranefly,seagull,0.25
S101,cranefly,polarbear,0.25
S101,cranefly,octopus,0.25
S101,cranefly,hawk,0.25
S101,cranefly,weasel,0.25
S101,parrot,turtle,0.0625
S101,parrot,peacock,0.125
S101,parrot,shark,0.0078125
S101,parrot,swan,0.03125
S101,parrot,pheasant,0.25
S101,parrot,sparrow,0.125
S101,parrot,pigeon,0.5
S101,parrot,ram,0.125
S101,parrot,salmon,0.125
S101,parrot,spider,0.125
S101,parrot,pig,0.001953125
S101,parrot,rat,0.0078125
S101,parrot,persian,0.25
S101,parrot,zebra,0.03125
S101,parrot,seal,0.03125
S101,parrot,quail,0.25
S101,parrot,seacow,0.25
S101,parrot,warthog,0.25
S101,parrot,whale,0.00390625
S101,parrot,russianblue,0.25
S101,parrot,turkey,0.125
S101,parrot,rhinoceros,0.03125
S101,parrot,slowloris,0.25
S101,parrot,rooster,0.125
S101,parrot,snail,0.125
S101,parrot,scorpion,0.25
S101,parrot,wildebeest,0.75
S101,parrot,poodle,0.25
S101,parrot,piranha,0.25
S101,parrot,wolverine,0.25
S101,parrot,python,0.25
S101,parrot,tadpole,0.25
S101,parrot,sealion,0.25
S101,parrot,sunconure,0.25
S101,parrot,sloth,0.125
S101,parrot,woolymammoth,0.25
S101,parrot,woodpecker,0.25
S101,parrot,trout,0.25
S101,parrot,porcupine,0.125
S101,parrot,sheep,0.0625
S101,parrot,tapir,0.25
S101,parrot,squirrel,0.03125
S101,parrot,starfish,0.25
S101,parrot,toad,0.25
S101,parrot,stallion,0.25
S101,parrot,vulture,0.25
S101,parrot,salamander,0.25
S101,parrot,tiger,0.00390625
S101,parrot,possum,0.25
S101,parrot,walrus,0.25
S101,parrot,snake,0.0078125
S101,parrot,rabbit,0.109375
S101,parrot,stingray,0.25
S101,parrot,raven,0.125
S101,parrot,tuna,0.125
S101,parrot,tick,0.25
S101,parrot,terrier,0.25
S101,parrot,slug,0.25
S101,parrot,raptor,0.25
S101,parrot,penguin,0.109375
S101,parrot,pufferfish,0.25
S101,parrot,skunk,0.125
S101,parrot,redpanda,0.25
S101,parrot,tortoise,0.25
S101,parrot,sugarglider,0.25
S101,parrot,thornydevil,0.75
S101,parrot,platypus,0.25
S101,parrot,yellowjacket,0.25
S101,parrot,shrimp,0.25
S101,parrot,shrew,0.25
S101,parrot,wolf,0.03125
S101,parrot,robin,0.25
S101,parrot,swordfish,0.25
S101,parrot,raccoon,0.125
S101,parrot,seagull,0.5
S101,parrot,polarbear,0.015625
S101,parrot,pelican,0.25
S101,parrot,porpoise,0.25
S101,parrot,weasel,0.125
S101,bunny,peacock,0.25
S101,bunny,pheasant,0.25
S101,bunny,sparrow,0.125
S101,bunny,fox,0.125
S101,bunny,canary,0.25
S101,bunny,crocodile,0.25
S101,bunny,ermine,0.25
S101,bunny,chicken,0.125
S101,bunny,iguana,0.25
S101,bunny,elk,0.75
S101,bunny,dungbeetle,0.25
S101,bunny,civet,0.25
S101,bunny,swan,0.25
S101,bunny,grizzlybear,0.25
S101,bunny,chameleon,0.25
S101,bunny,vulture,0.25
S101,bunny,salamander,0.75
S101,bunny,ferret,0.25
S101,bunny,giraffe,0.0625
S101,bunny,snake,0.25
S101,bunny,llama,0.125
S101,bunny,jaguar,0.125
S101,bunny,parrot,0.125
S101,bunny,dingo,0.25
S101,bunny,emu,0.25
S101,bunny,gilamonster,0.25
S101,bunny,russianblue,0.25
S101,bunny,turtle,0.25
S101,bunny,eagle,0.25
S101,bunny,fish,0.125
S101,bunny,grasshopper,0.25
S101,bunny,spider,0.25
S101,bunny,goose,0.75
S101,bunny,lion,0.0625
S101,bunny,persian,0.25
S101,bunny,zebra,0.25
S101,bunny,seal,0.25
S101,bunny,hippopotamus,0.125
S101,bunny,pigeon,0.25
S101,bunny,lovebird,0.25
S101,bunny,kangaroo,0.25
S101,bunny,turkey,0.25
S101,bunny,camel,0.25
S101,bunny,carp,0.25
S101,bunny,stallion,0.25
S101,bunny,muskox,0.25
S101,bunny,goldfish,0.25
S101,bunny,slug,0.25
S101,bunny,newt,0.25
S101,bunny,shrew,0.25
S101,bunny,tortoise,0.25
S101,bunny,cow,0.875
S101,bunny,thornydevil,0.25
S101,bunny,ostrich,0.25
S101,bunny,wolf,0.125
S101,bunny,hamster,0.25
S101,bunny,octopus,0.25
S101,bunny,porpoise,0.25
S101,bunny,owl,0.125
S101,bunny,shark,0.125
S101,bunny,buzzard,0.25
S101,bunny,duck,0.25
S101,bunny,tuna,0.25
S101,bunny,sheep,0.25
S101,bunny,horse,0.0625
S101,bunny,monkey,0.125
S101,bunny,poodle,0.25
S101,bunny,frog,0.125
S101,bunny,chinchilla,0.25
S101,bunny,sunconure,0.25
S101,bunny,hare,0.75
S101,bunny,polarbear,0.125
S101,bunny,pufferfish,0.25
S101,bunny,dolphin,0.25
S101,bunny,tiger,0.125
S101,bunny,rabbit,0.25
S101,bunny,pig,0.125
S101,bunny,impala,0.25
S101,bunny,cat,0.0625
S101,bunny,lizard,0.25
S101,bunny,lynx,0.25
S101,bunny,pelican,0.25
S101,bunny,robin,0.25
S101,bunny,donkey,0.25
S101,bunny,mink,0.25
S101,bunny,chipmunk,0.25
S101,bunny,ram,0.25
S101,bunny,deer,0.125
S101,bunny,rooster,0.25
S101,bunny,rat,0.25
S101,bunny,marten,0.25
S101,bunny,quail,0.25
S101,bunny,warthog,0.25
S101,bunny,mouse,0.125
S101,bunny,mole,0.25
S101,bunny,humunukuapua,0.25
S101,bunny,muskdeer,0.25
S101,bunny,rhinoceros,0.0625
S101,bunny,guineapig,0.125
S101,bunny,capybara,0.25
S101,bunny,elephant,0.0625
S101,bunny,cheetah,0.0625
S101,bunny,goat,0.25
S101,bunny,germanshepherd,0.25
S101,bunny,tapir,0.25
S101,bunny,snail,0.25
S101,bunny,swordfish,0.25
S101,bunny,leopard,0.125
S101,bunny,clownfish,0.25
S101,bunny,whale,0.5
S101,bunny,hawk,0.25
S101,bunny,terrier,0.25
S101,bunny,dog,0.0625
S101,bunny,hyena,0.0625
S101,bunny,gorilla,0.25
S101,bunny,okapi,0.25
S101,marmoset,turtle,0.25
S101,marmoset,sloth,0.25
S101,marmoset,mink,0.25
S101,marmoset,pig,0.25
S101,marmoset,rat,0.25
S101,marmoset,weasel,0.25
S101,marmoset,ocelot,0.25
S101,marmoset,seal,0.25
S101,marmoset,seacow,0.25
S101,marmoset,mouse,0.25
S101,marmoset,panda,0.25
S101,marmoset,sheep,0.25
S101,marmoset,slowloris,0.25
S101,marmoset,monkey,0.25
S101,marmoset,swan,0.25
S101,marmoset,piranha,0.25
S101,marmoset,rhinoceros,0.25
S101,marmoset,sealion,0.25
S101,marmoset,woolymammoth,0.25
S101,marmoset,raven,0.25
S101,marmoset,moose,0.25
S101,marmoset,squirrel,0.25
S101,marmoset,snail,0.25
S101,marmoset,zebra,0.25
S101,marmoset,mule,0.25
S101,marmoset,tiger,0.25
S101,marmoset,snake,0.25
S101,marmoset,rabbit,0.25
S101,marmoset,whale,0.25
S101,marmoset,tick,0.25
S101,marmoset,raptor,0.25
S101,marmoset,penguin,0.25
S101,marmoset,otter,0.25
S101,marmoset,parrot,0.25
S101,marmoset,sugarglider,0.25
S101,marmoset,yellowjacket,0.25
S101,marmoset,wolf,0.25
S101,marmoset,orangutan,0.25
S101,marmoset,seagull,0.25
S101,marmoset,polarbear,0.25
S101,marmoset,octopus,0.25
S101,marmoset,redpanda,0.25
S101,eel,peacock,0.25
S101,eel,shark,0.25
S101,eel,gazelle,0.25
S101,eel,pig,0.25
S101,eel,goose,0.25
S101,eel,lion,0.25
S101,eel,zebra,0.25
S101,eel,seal,0.25
S101,eel,mouse,0.25
S101,eel,panda,0.25
S101,eel,iguana,0.25
S101,eel,sheep,0.25
S101,eel,horse,0.25
S101,eel,koala,0.25
S101,eel,gerbil,0.25
S101,eel,panther,0.25
S101,eel,swan,0.25
S101,eel,frog,0.25
S101,eel,tadpole,0.25
S101,eel,ibex,0.25
S101,eel,stingray,0.25
S101,eel,penguin,0.25
S101,eel,goat,0.25
S101,eel,squirrel,0.25
S101,eel,toad,0.25
S101,eel,kangaroo,0.25
S101,eel,salmon,0.25
S101,eel,tiger,0.25
S101,eel,ferret,0.25
S101,eel,giraffe,0.25
S101,eel,snake,0.25
S101,eel,rabbit,0.25
S101,eel,falcon,0.25
S101,eel,whale,0.25
S101,eel,hawk,0.25
S101,eel,monkey,0.75
S101,eel,otter,0.75
S101,eel,parrot,0.25
S101,eel,rat,0.25
S101,eel,ostrich,0.25
S101,eel,hamster,0.25
S101,eel,seagull,0.25
S101,eel,orca,0.25
S101,bison,turtle,0.25
S101,bison,pelican,0.25
S101,bison,donkey,0.25
S101,bison,wolfhound,0.25
S101,bison,fish,0.25
S101,bison,squid,0.25
S101,bison,deer,0.25
S101,bison,dog,0.25
S101,bison,hammerheadshark,0.25
S101,bison,lion,0.25
S101,bison,skate,0.25
S101,bison,frog,0.25
S101,bison,seal,0.25
S101,bison,boar,0.25
S101,bison,bobcat,0.25
S101,bison,chicken,0.25
S101,bison,mouse,0.25
S101,bison,panda,0.25
S101,bison,hippopotamus,0.25
S101,bison,sheep,0.75
S101,bison,rhinoceros,0.25
S101,bison,horse,0.25
S101,bison,puma,0.25
S101,bison,panther,0.25
S101,bison,sparrow,0.25
S101,bison,fox,0.25
S101,bison,rattlesnake,0.25
S101,bison,greatwhiteshark,0.75
S101,bison,stork,0.25
S101,bison,cougar,0.75
S101,bison,sealion,0.25
S101,bison,capybara,0.25
S101,bison,elephant,0.25
S101,bison,cheetah,0.25
S101,bison,snappingturtle,0.25
S101,bison,goat,0.25
S101,bison,eagle,0.25
S101,bison,robin,0.25
S101,bison,bulldog,0.25
S101,bison,leopard,0.25
S101,bison,kangaroo,0.25
S101,bison,salmon,0.25
S101,bison,buffalo,0.25
S101,bison,seaturtle,0.25
S101,bison,tiger,0.25
S101,bison,ferret,0.25
S101,bison,giraffe,0.25
S101,bison,manatee,0.25
S101,bison,stingray,0.25
S101,bison,narwhal,0.25
S101,bison,tuna,0.25
S101,bison,boxturtle,0.25
S101,bison,waterbuffalo,0.25
S101,bison,toad,0.25
S101,bison,jellyfish,0.75
S101,bison,whale,0.25
S101,bison,flamingo,0.25
S101,bison,jaguar,0.25
S101,bison,cow,0.25
S101,bison,catamount,0.25
S101,bison,lemur,0.25
S101,bison,hawk,0.25
S101,bison,rat,0.25
S101,bison,cat,0.25
S101,bison,hyena,0.25
S101,bison,gorilla,0.25
S101,bison,oryx,0.25
S101,bison,wolf,0.25
S101,bison,cod,0.25
S101,bison,orangutan,0.25
S101,bison,chimpanzee,0.25
S101,bison,bluewhale,0.25
S101,bison,humpbackwhale,0.25
S101,bison,octopus,0.25
S101,bison,porpoise,0.25
S101,bison,koala,0.25
S101,bison,orca,0.25
S101,jellyfish,turtle,0.25
S101,jellyfish,owl,0.25
S101,jellyfish,pandabear,0.25
S101,jellyfish,wolfhound,0.25
S101,jellyfish,marmot,0.25
S101,jellyfish,seal,0.25
S101,jellyfish,pig,0.25
S101,jellyfish,polarbear,0.25
S101,jellyfish,lion,0.125
S101,jellyfish,skate,0.25
S101,jellyfish,lobster,0.75
S101,jellyfish,mongoose,0.25
S101,jellyfish,woodpecker,0.25
S101,jellyfish,mouse,0.125
S101,jellyfish,panda,0.25
S101,jellyfish,sheep,0.125
S101,jellyfish,wolverine,0.25
S101,jellyfish,puma,0.25
S101,jellyfish,panther,0.25
S101,jellyfish,killerwhale,0.25
S101,jellyfish,wildebeest,0.25
S101,jellyfish,rattlesnake,0.25
S101,jellyfish,rhinoceros,0.25
S101,jellyfish,python,0.25
S101,jellyfish,opossum,0.25
S101,jellyfish,sealion,0.25
S101,jellyfish,stingray,0.75
S101,jellyfish,otter,0.25
S101,jellyfish,snappingturtle,0.25
S101,jellyfish,trout,0.25
S101,jellyfish,porcupine,0.25
S101,jellyfish,moose,0.25
S101,jellyfish,squid,0.25
S101,jellyfish,squirrel,0.25
S101,jellyfish,starfish,0.25
S101,jellyfish,toad,0.25
S101,jellyfish,leopard,0.25
S101,jellyfish,kangaroo,0.25
S101,jellyfish,salmon,0.25
S101,jellyfish,manatee,0.25
S101,jellyfish,tiger,0.125
S101,jellyfish,raccoon,0.25
S101,jellyfish,koala,0.25
S101,jellyfish,seaturtle,0.25
S101,jellyfish,rabbit,0.25
S101,jellyfish,robin,0.25
S101,jellyfish,stork,0.25
S101,jellyfish,tuna,0.25
S101,jellyfish,waterbuffalo,0.25
S101,jellyfish,penguin,0.25
S101,jellyfish,whale,0.25
S101,jellyfish,koalabear,0.25
S101,jellyfish,parrot,0.25
S101,jellyfish,octopus,0.875
S101,jellyfish,lemur,0.125
S101,jellyfish,platypus,0.25
S101,jellyfish,rat,0.25
S101,jellyfish,oryx,0.25
S101,jellyfish,scorpion,0.25
S101,jellyfish,wolf,0.25
S101,jellyfish,orangutan,0.25
S101,jellyfish,sparrow,0.25
S101,jellyfish,skunk,0.25
S101,jellyfish,pelican,0.25
S101,jellyfish,porpoise,0.25
S101,jellyfish,narwhal,0.25
S101,jellyfish,orca,0.25
S101,dolphin,peacock,0.125
S101,dolphin,pheasant,0.25
S101,dolphin,sparrow,0.3125
S101,dolphin,fox,0.9375
S101,dolphin,human,0.25
S101,dolphin,mongoose,0.25
S101,dolphin,owl,0.125
S101,dolphin,iguana,0.125
S101,dolphin,elk,0.125
S101,dolphin,panther,0.125
S101,dolphin,scorpion,0.25
S101,dolphin,piranha,0.25
S101,dolphin,prayingmantis,0.25
S101,dolphin,sloth,0.125
S101,dolphin,penguin,0.2265625
S101,dolphin,raven,0.125
S101,dolphin,porcupine,0.25
S101,dolphin,grizzlybear,0.03125
S101,dolphin,python,0.125
S101,dolphin,manatee,0.75
S101,dolphin,yellowjacket,0.25
S101,dolphin,ferret,0.03125
S101,dolphin,giraffe,0.00390625
S101,dolphin,snake,0.0078125
S101,dolphin,llama,0.875
S101,dolphin,tarantula,0.25
S101,dolphin,falcon,0.125
S101,dolphin,tick,0.25
S101,dolphin,flamingo,0.25
S101,dolphin,jaguar,0.125
S101,dolphin,parrot,0.0078125
S101,dolphin,emu,0.125
S101,dolphin,eel,0.25
S101,dolphin,walrus,0.75
S101,dolphin,goldeneagle,0.25
S101,dolphin,orca,0.125
S101,dolphin,turtle,0.03125
S101,dolphin,flyingsquirrel,0.25
S101,dolphin,grasshopper,0.125
S101,dolphin,spider,0.0625
S101,dolphin,goose,0.015625
S101,dolphin,lion,0.0107421875
S101,dolphin,persian,0.25
S101,dolphin,lobster,0.25
S101,dolphin,zebra,0.0078125
S101,dolphin,seal,0.0625
S101,dolphin,panda,0.125
S101,dolphin,hippopotamus,0.015625
S101,dolphin,marmoset,0.25
S101,dolphin,pigeon,0.25
S101,dolphin,greatwhiteshark,0.75
S101,dolphin,wolverine,0.25
S101,dolphin,lovebird,0.25
S101,dolphin,tadpole,0.25
S101,dolphin,sealion,0.25
S101,dolphin,stingray,0.25
S101,dolphin,koala,0.125
S101,dolphin,trout,0.875
S101,dolphin,eagle,0.0625
S101,dolphin,hare,0.25
S101,dolphin,salmon,0.0625
S101,dolphin,kangaroo,0.125
S101,dolphin,mule,0.25
S101,dolphin,goldfish,0.25
S101,dolphin,slug,0.25
S101,dolphin,raptor,0.25
S101,dolphin,gerbil,0.03125
S101,dolphin,koalabear,0.25
S101,dolphin,tortoise,0.25
S101,dolphin,sugarglider,0.125
S101,dolphin,russianblue,0.25
S101,dolphin,lemur,0.3125
S101,dolphin,mantis,0.25
S101,dolphin,ostrich,0.03125
S101,dolphin,wolf,0.015625
S101,dolphin,hamster,0.03125
S101,dolphin,orangutan,0.25
S101,dolphin,raccoon,0.25
S101,dolphin,swallow,0.75
S101,dolphin,octopus,0.03125
S101,dolphin,meerkat,0.25
S101,dolphin,redpanda,0.25
S101,dolphin,seacow,0.25
S101,dolphin,swan,0.03125
S101,dolphin,gazelle,0.0625
S101,dolphin,wasp,0.25
S101,dolphin,gopher,0.25
S101,dolphin,weasel,0.125
S101,dolphin,ocelot,0.125
S101,dolphin,duck,0.0078125
S101,dolphin,whale,0.99609375
S101,dolphin,sheep,0.015625
S101,dolphin,horse,0.0009765625
S101,dolphin,monkey,0.00390625
S101,dolphin,terrier,0.25
S101,dolphin,pandabear,0.25
S101,dolphin,poodle,0.25
S101,dolphin,frog,0.015625
S101,dolphin,turkey,0.125
S101,dolphin,opossum,0.125
S101,dolphin,sunconure,0.25
S101,dolphin,woolymammoth,0.25
S101,dolphin,fish,0.015625
S101,dolphin,polarbear,0.109375
S101,dolphin,pufferfish,0.25
S101,dolphin,squirrel,0.015625
S101,dolphin,starfish,0.25
S101,dolphin,tiger,0.00390625
S101,dolphin,rabbit,0.03125
S101,dolphin,pig,0.0009765625
S101,dolphin,otter,0.03125
S101,dolphin,fly,0.03125
S101,dolphin,worm,0.25
S101,dolphin,lizard,0.125
S101,dolphin,wildebeest,0.25
S101,dolphin,seagull,0.125
S101,dolphin,robin,0.0625
S101,dolphin,shrimp,0.25
S101,dolphin,donkey,0.00390625
S101,dolphin,mink,0.25
S101,dolphin,moth,0.25
S101,dolphin,marmot,0.25
S101,dolphin,ram,0.25
S101,dolphin,rooster,0.125
S101,dolphin,rat,0.0078125
S101,dolphin,mockingbird,0.25
S101,dolphin,quail,0.25
S101,dolphin,woodpecker,0.25
S101,dolphin,mouse,0.001953125
S101,dolphin,warthog,0.25
S101,dolphin,humunukuapua,0.25
S101,dolphin,grouper,0.25
S101,dolphin,gecko,0.25
S101,dolphin,killerwhale,0.25
S101,dolphin,rhinoceros,0.03125
S101,dolphin,guineapig,0.25
S101,dolphin,ibex,0.25
S101,dolphin,elephant,0.001953125
S101,dolphin,goat,0.0625
S101,dolphin,germanshepherd,0.25
S101,dolphin,moose,0.0625
S101,dolphin,snail,0.125
S101,dolphin,toad,0.25
S101,dolphin,leopard,0.03125
S101,dolphin,shark,0.99609375
S101,dolphin,possum,0.25
S101,dolphin,slowloris,0.25
S101,dolphin,salamander,0.25
S101,dolphin,tuna,0.125
S101,dolphin,hawk,0.3125
S101,dolphin,dove,0.25
S101,dolphin,jellyfish,0.25
S101,dolphin,groundhog,0.25
S101,dolphin,platypus,0.25
S101,dolphin,hyena,0.0625
S101,dolphin,gorilla,0.015625
S101,dolphin,mammoth,0.25
S101,dolphin,skunk,0.0625
S101,dolphin,hedgehog,0.25
S101,gilamonster,turtle,0.25
S101,gilamonster,pelican,0.25
S101,gilamonster,shark,0.25
S101,gilamonster,mink,0.25
S101,gilamonster,sparrow,0.25
S101,gilamonster,ram,0.25
S101,gilamonster,spider,0.25
S101,gilamonster,tuna,0.25
S101,gilamonster,pig,0.25
S101,gilamonster,leopard,0.25
S101,gilamonster,lion,0.25
S101,gilamonster,marten,0.25
S101,gilamonster,seal,0.25
S101,gilamonster,mouse,0.25
S101,gilamonster,mole,0.25
S101,gilamonster,hippopotamus,0.25
S101,gilamonster,sheep,0.25
S101,gilamonster,horse,0.25
S101,gilamonster,monkey,0.25
S101,gilamonster,muskdeer,0.25
S101,gilamonster,rhinoceros,0.25
S101,gilamonster,guineapig,0.25
S101,gilamonster,iguana,0.25
S101,gilamonster,goat,0.25
S101,gilamonster,polarbear,0.25
S101,gilamonster,swordfish,0.25
S101,gilamonster,tapir,0.25
S101,gilamonster,octopus,0.25
S101,gilamonster,vulture,0.25
S101,gilamonster,lynx,0.25
S101,gilamonster,owl,0.25
S101,gilamonster,salamander,0.25
S101,gilamonster,tiger,0.25
S101,gilamonster,giraffe,0.25
S101,gilamonster,llama,0.25
S101,gilamonster,muskox,0.25
S101,gilamonster,goldfish,0.25
S101,gilamonster,whale,0.25
S101,gilamonster,hawk,0.25
S101,gilamonster,newt,0.25
S101,gilamonster,shrew,0.25
S101,gilamonster,stallion,0.25
S101,gilamonster,jaguar,0.25
S101,gilamonster,parrot,0.25
S101,gilamonster,thornydevil,0.25
S101,gilamonster,rat,0.25
S101,gilamonster,ostrich,0.25
S101,gilamonster,hyena,0.25
S101,gilamonster,gorilla,0.25
S101,gilamonster,lizard,0.25
S101,gilamonster,hamster,0.25
S101,gilamonster,okapi,0.25
S101,gilamonster,impala,0.75
S101,gilamonster,porpoise,0.25
S101,russianblue,turkey,0.25
S101,russianblue,shark,0.25
S101,russianblue,tortoise,0.25
S101,russianblue,snail,0.25
S101,russianblue,sparrow,0.25
S101,russianblue,swan,0.25
S101,russianblue,wolf,0.25
S101,russianblue,snake,0.25
S101,russianblue,sunconure,0.25
S101,russianblue,whale,0.25
S101,russianblue,warthog,0.25
S101,russianblue,terrier,0.25
S101,russianblue,slug,0.25
S101,russianblue,zebra,0.25
S101,goldeneagle,shark,0.25
S101,goldeneagle,sparrow,0.25
S101,goldeneagle,spider,0.25
S101,goldeneagle,pig,0.25
S101,goldeneagle,lion,0.25
S101,goldeneagle,mockingbird,0.25
S101,goldeneagle,zebra,0.25
S101,goldeneagle,ocelot,0.25
S101,goldeneagle,mouse,0.25
S101,goldeneagle,tuna,0.25
S101,goldeneagle,iguana,0.25
S101,goldeneagle,horse,0.25
S101,goldeneagle,monkey,0.25
S101,goldeneagle,grouper,0.25
S101,goldeneagle,prayingmantis,0.25
S101,goldeneagle,tarantula,0.25
S101,goldeneagle,polarbear,0.25
S101,goldeneagle,moose,0.25
S101,goldeneagle,grizzlybear,0.25
S101,goldeneagle,python,0.25
S101,goldeneagle,salmon,0.25
S101,goldeneagle,salamander,0.25
S101,goldeneagle,tiger,0.25
S101,goldeneagle,whale,0.75
S101,goldeneagle,hawk,0.25
S101,goldeneagle,penguin,0.25
S101,goldeneagle,lemur,0.25
S101,goldeneagle,rat,0.25
S101,goldeneagle,hyena,0.25
S101,goldeneagle,gorilla,0.25
S101,goldeneagle,wolf,0.25
S101,goldeneagle,hamster,0.25
S101,goldeneagle,swallow,0.25
S101,goldeneagle,trout,0.25
S101,goldeneagle,robin,0.25
S101,goldeneagle,weasel,0.25
S101,orca,turtle,0.125
S101,orca,pelican,0.25
S101,orca,shark,0.125
S101,orca,wolfhound,0.25
S101,orca,squid,0.25
S101,orca,pig,0.125
S101,orca,rat,0.0625
S101,orca,skate,0.25
S101,orca,zebra,0.125
S101,orca,seal,0.0625
S101,orca,shrimp,0.25
S101,orca,owl,0.25
S101,orca,panda,0.5
S101,orca,sheep,0.0625
S101,orca,rhinoceros,0.25
S101,orca,puma,0.25
S101,orca,panther,0.125
S101,orca,swan,0.25
S101,orca,rattlesnake,0.25
S101,orca,stork,0.25
S101,orca,tadpole,0.25
S101,orca,sealion,0.25
S101,orca,stingray,0.5
S101,orca,otter,0.125
S101,orca,snappingturtle,0.25
S101,orca,ram,0.25
S101,orca,squirrel,0.25
S101,orca,toad,0.125
S101,orca,salmon,0.0625
S101,orca,sloth,0.25
S101,orca,seaturtle,0.25
S101,orca,tiger,0.0625
S101,orca,possum,0.25
S101,orca,snake,0.125
S101,orca,rabbit,0.125
S101,orca,robin,0.25
S101,orca,tuna,0.125
S101,orca,rooster,0.25
S101,orca,waterbuffalo,0.25
S101,orca,penguin,0.25
S101,orca,whale,0.0625
S101,orca,peacock,0.25
S101,orca,parrot,0.125
S101,orca,ostrich,0.125
S101,orca,oryx,0.25
S101,orca,wolf,0.125
S101,orca,sparrow,0.25
S101,orca,seagull,0.25
S101,orca,walrus,0.25
S101,orca,porpoise,0.25
S101,seacow,turtle,0.25
S101,seacow,sloth,0.25
S101,seacow,tick,0.25
S101,seacow,slowloris,0.25
S101,seacow,weasel,0.25
S101,seacow,squirrel,0.25
S101,seacow,snail,0.25
S101,seacow,swan,0.25
S101,seacow,tiger,0.25
S101,seacow,sugarglider,0.25
S101,seacow,yellowjacket,0.25
S101,seacow,sealion,0.25
S101,seacow,wolf,0.25
S101,seacow,snake,0.25
S101,seacow,seal,0.25
S101,seacow,zebra,0.25
S101,seacow,seagull,0.25
S101,seacow,woolymammoth,0.25
S101,seacow,whale,0.25
S101,seacow,sheep,0.25
S101,crow,sparrow,0.75
S101,crow,human,0.25
S101,crow,panther,0.25
S101,crow,swan,0.125
S101,crow,piranha,0.25
S101,crow,sloth,0.25
S101,crow,penguin,0.0625
S101,crow,rat,0.125
S101,crow,raven,0.875
S101,crow,grizzlybear,0.25
S101,crow,ferret,0.25
S101,crow,giraffe,0.125
S101,crow,snake,0.125
S101,crow,llama,0.25
S101,crow,tick,0.25
S101,crow,jaguar,0.25
S101,crow,parrot,0.125
S101,crow,emu,0.25
S101,crow,dinosaur,0.25
S101,crow,turtle,0.125
S101,crow,eagle,0.25
S101,crow,flyingsquirrel,0.25
S101,crow,grasshopper,0.25
S101,crow,spider,0.125
S101,crow,goose,0.125
S101,crow,lion,0.0625
S101,crow,zebra,0.25
S101,crow,seal,0.25
S101,crow,panda,0.25
S101,crow,hippopotamus,0.125
S101,crow,marmoset,0.25
S101,crow,sealion,0.25
S101,crow,turkey,0.25
S101,crow,kangaroo,0.25
S101,crow,mule,0.25
S101,crow,goldfish,0.25
S101,crow,raptor,0.25
S101,crow,gerbil,0.25
S101,crow,sugarglider,0.125
S101,crow,lemur,0.25
S101,crow,mantis,0.25
S101,crow,ostrich,0.25
S101,crow,wolf,0.25
S101,crow,hamster,0.25
S101,crow,orangutan,0.25
S101,crow,octopus,0.25
S101,crow,meerkat,0.25
S101,crow,redpanda,0.25
S101,crow,seacow,0.25
S101,crow,wasp,0.25
S101,crow,gopher,0.25
S101,crow,weasel,0.25
S101,crow,ocelot,0.25
S101,crow,duck,0.0625
