subj,node1,node2,s2017_uinvite_hierarchical_bb_a1_b1,s2017_rw,s2017_fe,s2017_goni,s2017_chan,s2017_kenett,s2017_uinvite_flat,s2017_uinvite_hierarchical_zibb_a2_b1_p5,rating,numratings,gtom
S100,cricket,lynx,0,0,0,0,0,1,0,0,6.4,5,0.909090909091
S100,giraffe,ostrich,0,1,0,0,0,0,1,0,28.1666666667,6,0.935483870968
S100,poodle,xerus,0,0,0,0,0,1,0,0,17.0,2,1.0
S100,moose,camel,0,1,0,0,0,0,1,0,64.6666666667,6,0.769230769231
S100,mouse,owl,0,1,0,0,0,0,1,0,13.6,5,0.666666666667
S100,spidermonkey,hammerheadshark,0,0,0,0,0,1,0,0,17.3333333333,6,1.0
S100,pelican,tiger,0,1,0,0,0,0,1,0,5.8,5,0.814814814815
S100,seal,panther,0,1,0,0,0,0,1,0,26.6666666667,6,0.942857142857
S100,chicken,cougar,0,1,0,0,0,0,1,0,7.83333333333,6,1.0
S100,wolverine,sloth,0,0,0,0,0,0,0,1,44.6,5,0.897959183673
S100,trout,koi,0,0,0,0,0,0,0,0,72.4,5,0.923076923077
S100,eagle,lion,0,0,0,0,1,0,0,0,12.6,5,0.807692307692
S100,lion,deer,0,1,0,0,0,0,1,0,30.6666666667,6,0.653846153846
S100,porcupine,mole,0,1,0,0,0,0,1,1,53.6,5,0.513513513514
S100,salamander,tortoise,0,1,0,0,0,0,1,0,55.2,5,0.884615384615
S100,hippopotamus,gazelle,0,1,0,0,0,0,1,0,17.4,5,0.9375
S100,beaver,walrus,0,1,0,0,0,0,1,0,39.8,5,0.92
S100,dingo,persian,0,0,0,0,0,0,0,0,46.6666666667,3,1.0
S100,grizzlybear,polarbear,1,1,0,1,1,0,1,1,91.4,5,0.461538461538
S100,salamander,turtle,0,1,0,1,0,0,1,0,45.8333333333,6,0.78431372549
S100,skunk,rabbit,0,1,0,0,0,0,1,0,47.0,6,0.818181818182
S100,gnat,camel,0,0,0,0,0,0,0,0,6.0,5,0.8
S100,dodo,calico,0,0,0,0,0,0,0,0,41.6666666667,3,NA
S100,treefrog,quail,1,1,0,0,0,0,1,1,24.0,6,1.0
S100,sheep,whale,0,1,0,0,0,0,1,0,19.5,6,0.827586206897
S100,panda,puma,0,0,0,0,0,0,0,1,38.2,5,0.666666666667
S100,bat,bird,0,1,0,0,0,0,0,1,67.5,4,0.80487804878
S100,weasel,fish,1,1,0,0,0,0,1,1,8.0,5,0.730769230769
S100,badger,rooster,0,1,0,0,0,0,1,0,18.1666666667,6,0.823529411765
S100,boaconstrictor,dragonfly,1,1,0,0,1,0,1,1,12.0,5,0.846153846154
S100,canary,carp,0,0,0,0,0,1,0,0,11.6,5,0.838709677419
S100,raccoon,fox,0,1,0,0,0,0,1,0,71.25,4,0.695652173913
S100,jellyfish,panda,0,1,0,0,0,0,1,0,4.6,5,0.846153846154
S100,llama,aardvark,1,1,0,0,0,0,1,0,29.5,6,0.64
S100,snake,bat,0,1,0,0,0,0,1,0,11.8,5,0.878787878788
S100,pony,mule,0,1,0,1,0,0,1,0,82.0,5,0.8125
S100,magpie,jackal,0,0,0,0,0,1,0,0,22.8,5,0.961538461538
S100,crocodile,iguana,0,1,0,0,0,0,1,0,67.6,5,0.827586206897
S100,elephant,orangutan,0,1,0,0,0,0,1,0,30.3333333333,6,0.92
S100,grasshopper,antelope,0,1,0,0,0,0,1,0,8.0,5,0.837837837838
S100,spider,bluebird,0,0,0,0,0,0,0,0,9.5,6,0.878787878788
S100,dolphin,catfish,1,1,0,0,1,0,1,1,43.5,6,0.647058823529
S100,cardinal,ostrich,0,1,0,0,0,0,1,0,64.0,6,0.628571428571
S100,duckling,warthog,0,0,0,0,0,1,0,0,18.8333333333,6,0.833333333333
S100,brownbear,horse,1,1,1,0,0,0,1,1,26.8,5,0.837837837838
S100,bonobo,monkey,1,1,0,0,0,0,1,1,84.25,4,0.5
S100,monkey,tiger,0,1,0,0,1,0,1,0,20.8,5,0.814814814815
S100,hyena,deer,0,1,0,0,0,0,1,0,45.5,6,0.8
S100,duckling,marmot,0,0,0,0,0,1,0,0,21.6,5,1.0
S100,parrot,robin,0,1,0,0,0,0,1,1,73.1666666667,6,0.787234042553
S100,komododragon,salamander,0,0,0,1,0,0,0,0,62.4,5,0.838709677419
S100,polarbear,gorilla,0,1,0,0,0,0,1,0,28.6,5,0.860465116279
S100,hawk,falcon,0,1,0,0,0,0,1,1,90.6666666667,6,0.424242424242
S100,anteater,oxen,0,0,0,0,0,1,0,0,49.6666666667,6,0.828571428571
S100,kangaroo,reindeer,0,1,0,0,0,0,1,1,39.6,5,0.6
S100,seal,moose,0,1,0,0,0,0,1,0,33.5,6,0.928571428571
S100,spider,wasp,0,1,0,0,0,0,1,0,60.6,5,0.741935483871
S100,squid,crane,0,0,0,0,0,1,0,0,21.6666666667,6,1.0
S100,prairiedog,kangaroo,0,1,0,0,0,0,1,0,38.8,5,0.828571428571
S100,spider,centipede,0,1,0,0,0,0,1,1,58.6,5,0.826086956522
S100,shark,orca,0,0,0,1,0,0,0,0,67.2,5,0.347826086957
S100,donkey,bull,0,1,0,0,0,0,1,0,36.6,5,0.868421052632
S100,squirrel,marmot,0,1,0,1,0,0,1,1,40.0,4,0.692307692308
S100,horse,elk,0,1,0,0,0,0,0,0,65.2,5,0.826086956522
S100,shrew,ibex,0,0,0,0,0,0,0,0,30.0,2,0.954545454545
S100,jellyfish,sheep,0,1,0,0,0,0,1,0,5.8,5,0.862068965517
S100,cougar,puma,1,1,0,1,1,0,1,0,88.8333333333,6,0.294117647059
S100,grasshopper,tarantula,1,1,0,0,0,0,1,1,44.2,5,0.842105263158
S100,earthworm,hippopotamus,0,0,0,0,0,1,0,0,1.6,5,0.9375
S100,duck,alligator,0,1,0,0,0,0,1,0,19.3333333333,6,0.913043478261
S100,narwhal,walrus,1,1,0,1,0,0,1,1,83.75,4,0.88
S100,spider,mouse,0,1,0,0,0,0,1,0,12.5,6,0.777777777778
S100,bluebird,mockingbird,1,1,0,0,1,0,1,1,87.2,5,0.681818181818
S100,rooster,duck,0,1,0,0,0,0,1,0,70.5,6,0.571428571429
S100,orangutan,hummingbird,0,1,0,0,0,0,1,1,5.0,6,0.674418604651
S100,koala,chimpanzee,0,1,0,0,0,0,1,0,46.4,5,0.84375
S100,ferret,parakeet,0,1,0,0,0,0,1,0,9.8,5,0.971428571429
S100,dog,mole,0,1,0,0,0,0,1,0,42.2,5,0.846153846154
S100,polarbear,pufferfish,1,1,0,0,0,0,1,1,7.4,5,0.777777777778
S100,mussel,pig,0,0,0,0,0,1,0,0,9.33333333333,6,0.952380952381
S100,snake,bear,0,1,0,0,0,0,1,0,12.5,6,0.964285714286
S100,cow,bull,1,1,0,1,1,0,1,1,97.8571428571,7,0.75
S100,peacock,anteater,0,0,0,0,0,1,0,0,17.1666666667,6,0.810810810811
S100,condor,human,0,0,0,0,0,1,0,0,11.3333333333,6,0.885714285714
S100,turtle,cat,0,1,0,0,0,0,1,0,12.7142857143,7,0.333333333333
S100,beluga,sabertoothedtiger,0,0,0,0,0,0,0,0,9.66666666667,6,1.0
S100,bat,whale,0,1,0,0,0,0,1,0,11.4285714286,7,0.731707317073
S100,parrot,polarbear,0,1,0,0,0,0,1,0,14.8571428571,7,0.68085106383
S100,rooster,mole,0,1,0,0,0,0,1,0,12.2,5,0.864864864865
S100,scottishshetland,eel,0,0,0,0,0,1,0,0,9.0,4,1.0
S100,kangaroo,jackal,1,1,0,1,0,0,1,1,34.2857142857,7,0.538461538462
S100,cheetah,giraffe,0,1,0,1,0,0,1,0,18.4285714286,7,0.870967741935
S100,mouse,hummingbird,0,1,0,0,0,0,1,0,20.5714285714,7,0.777777777778
S100,jellyfish,shrimp,1,1,0,0,0,0,1,1,48.2857142857,7,0.588235294118
S100,rhinoceros,hawk,0,1,0,0,0,0,1,0,11.5714285714,7,0.862068965517
S100,wolverine,mink,1,1,0,0,0,0,1,1,47.3333333333,6,0.74358974359
S100,jaguar,gorilla,0,1,0,0,0,0,1,0,31.4285714286,7,0.8
S100,scorpion,ibex,0,0,0,0,0,0,0,0,1.0,2,0.909090909091
S100,brownbear,rattlesnake,0,1,0,1,0,0,1,0,9.0,6,0.735294117647
S100,mantis,viper,0,0,0,0,0,1,0,0,16.8333333333,6,1.0
S100,snake,seacucumber,0,0,0,0,0,0,0,0,20.6666666667,6,1.0
S100,chameleon,salamander,0,1,0,0,0,0,1,1,73.2857142857,7,0.9
S100,kangaroo,capybara,0,0,0,1,0,0,0,1,35.4,5,0.744186046512
S100,bluejay,rabbit,0,1,0,0,0,0,1,0,11.4285714286,7,0.863636363636
S100,tiger,deer,0,1,0,0,0,0,1,0,14.6666666667,6,0.777777777778
S100,swordfish,seal,0,1,0,0,0,0,1,1,34.1666666667,6,0.823529411765
S100,dove,flamingo,0,1,0,0,0,0,1,0,57.8333333333,6,1.0
S100,mantaray,steer,0,0,0,0,0,1,0,0,10.4,5,0.95652173913
S100,mosquito,trout,1,1,0,0,1,0,1,1,14.4285714286,7,1.0
S100,pelican,penguin,0,1,0,1,1,0,1,0,46.5714285714,7,0.516129032258
S100,puma,panther,1,1,0,1,0,0,1,0,92.0,6,0.52380952381
S100,giraffe,bird,0,1,0,0,0,0,1,0,11.0,7,0.838709677419
S100,chicken,ladybug,1,1,0,0,0,0,1,1,11.4285714286,7,0.6
S100,dolphin,cardinal,0,1,0,0,0,0,1,1,9.66666666667,6,0.686274509804
S100,hedgehog,bronco,0,0,0,0,0,1,0,0,14.8571428571,7,1.0
S100,ocelot,marmoset,0,0,0,0,0,1,0,0,58.4,5,0.947368421053
S100,guineapig,ferret,0,1,0,1,0,0,1,0,64.0,6,0.771428571429
S100,cheetah,kangaroo,0,1,0,0,0,0,1,0,13.3333333333,6,0.842105263158
S100,bear,hamster,0,1,1,0,0,0,1,0,17.8571428571,7,0.928571428571
S100,eagle,blueheron,1,1,0,1,1,0,1,1,65.8571428571,7,0.533333333333
S100,rhinoceros,stallion,0,0,0,0,0,1,0,0,22.8333333333,6,0.875
S100,snail,panther,0,0,0,0,0,1,0,0,10.2857142857,7,1.0
S100,hog,pig,0,1,0,1,1,0,1,1,90.5,6,0.857142857143
S100,fawn,bat,0,1,0,0,0,0,1,1,12.6666666667,6,0.820512820513
S100,panda,lion,0,1,0,0,0,0,0,0,21.2857142857,7,0.615384615385
S100,hyena,koi,0,0,0,0,0,1,0,0,8.0,6,0.866666666667
S100,peacock,goat,0,1,0,0,0,0,1,0,11.5714285714,7,0.918918918919
S100,steer,ferret,1,0,0,0,0,0,0,0,11.4,5,0.95652173913
S100,bobcat,seacucumber,0,0,0,0,0,1,0,0,12.0,7,0.8
S100,mongoose,owl,0,1,0,0,0,0,1,1,16.1428571429,7,0.769230769231
S100,muskrat,seal,0,0,0,0,0,1,0,0,13.1666666667,6,0.69696969697
S100,beetle,mole,1,1,0,0,0,0,1,1,9.16666666667,6,0.810810810811
S100,minnow,clownfish,0,0,0,0,0,1,0,0,73.4285714286,7,1.0
S100,bat,raccoon,0,1,0,0,0,0,1,0,19.5,6,0.652173913043
S100,parrot,orangutan,0,1,0,0,0,0,1,0,13.1666666667,6,0.720930232558
S100,firefly,hammerheadshark,1,1,0,0,0,0,1,1,10.1428571429,7,0.8
S100,bass,redpanda,0,1,0,0,0,0,1,1,11.0,6,0.833333333333
S100,serval,baldeagle,0,0,0,0,0,0,0,0,9.25,4,0.882352941176
S100,raptor,owl,1,1,0,0,0,0,1,1,14.7142857143,7,0.740740740741
S100,dove,alpaca,1,1,0,0,1,0,1,1,11.2857142857,7,0.846153846154
S100,komododragon,elephant,0,1,0,0,0,0,1,0,11.1666666667,6,0.88
S100,koala,duck,0,1,0,0,0,0,1,0,12.6666666667,6,0.875
S100,canary,dormouse,1,1,0,0,0,0,1,1,16.2,5,0.896551724138
S100,clownfish,greatwhiteshark,1,1,0,0,0,0,1,1,37.3333333333,6,0.727272727273
S100,mongoose,gecko,0,0,0,0,0,0,0,0,15.8333333333,6,0.646153846154
S100,panther,axolotl,0,0,0,0,0,0,0,0,20.6666666667,3,0.971428571429
S100,elk,deer,1,1,0,1,1,0,1,1,89.2857142857,7,0.521739130435
S100,hippopotamus,emu,0,1,0,0,0,0,1,0,14.7142857143,7,0.875
S100,possum,cat,0,1,0,0,0,0,1,0,34.3333333333,6,0.916666666667
S100,elephant,emu,0,1,0,0,0,0,1,0,15.0,7,1.0
S100,rhinoceros,hippopotamus,1,1,0,1,1,0,1,1,54.4,5,0.5625
S100,wolverine,gerbil,0,1,0,0,1,0,1,1,23.3333333333,6,0.756097560976
S100,snake,rat,0,1,0,0,0,0,1,0,20.7142857143,7,0.875
S100,lizard,gorilla,0,1,0,0,0,0,0,0,14.5,6,0.697674418605
S100,sheep,chicken,0,1,0,1,0,0,1,0,17.0,6,0.379310344828
S100,salmon,squid,1,1,0,1,0,0,1,0,49.5,6,0.690476190476
S100,woodpecker,polarbear,0,1,0,0,0,0,1,1,10.5714285714,7,0.754716981132
S100,goat,turkey,0,1,0,0,0,0,1,0,16.4285714286,7,0.675
S100,narwhal,manatee,1,1,0,1,1,0,1,1,64.8571428571,7,0.763157894737
S100,bullfrog,cricket,0,0,0,0,0,1,0,0,18.0,6,0.809523809524
S100,seagull,viper,0,1,0,0,0,0,1,0,14.3333333333,6,0.333333333333
S100,treefrog,toad,0,1,0,0,0,0,1,1,92.5,6,0.821428571429
S100,cockatoo,cow,0,0,0,0,0,1,0,0,10.0,5,0.888888888889
S100,wolf,lynx,0,1,0,1,0,0,1,0,55.5,6,0.76
S100,mole,pika,0,0,0,0,0,0,0,0,25.75,4,1.0
S100,cow,duck,0,1,0,1,0,0,1,0,17.1428571429,7,0.694444444444
S100,python,gull,0,0,0,0,0,1,0,0,10.8571428571,7,1.0
S100,fish,bug,0,0,0,0,0,0,0,1,14.7142857143,7,0.891891891892
S100,snake,mountainlion,0,1,0,0,0,0,1,0,17.8571428571,7,1.0
S100,lemur,pufferfish,1,1,0,0,0,0,1,1,11.2857142857,7,0.777777777778
S100,giraffe,rat,0,1,0,0,0,0,1,0,10.0,7,0.75
S100,beaver,deer,0,1,0,0,1,0,1,0,21.7142857143,7,0.85
S100,capuchin,vole,0,0,0,0,0,1,0,0,34.6666666667,3,1.0
S100,chowchow,killerwhale,0,0,0,0,0,1,0,0,16.0,6,0.866666666667
S100,seagull,moose,0,1,0,0,0,0,1,1,12.0,7,0.75
S100,snake,gecko,0,1,0,0,0,0,1,0,40.3333333333,6,0.515151515152
S100,orca,butterfly,0,0,0,0,0,0,0,0,6.5,6,0.913043478261
S100,elephant,mouse,0,1,0,0,0,0,1,0,11.5,6,0.92
S100,hummingbird,owl,0,0,0,0,0,0,0,1,57.5714285714,7,0.584905660377
S100,bear,cod,1,1,0,1,0,0,1,1,17.4285714286,7,0.904761904762
S100,goose,chicken,0,1,0,0,0,0,1,0,64.8333333333,6,0.588235294118
S100,stallion,ermine,0,0,0,0,0,1,0,0,11.5,2,1.0
S100,warthog,macaque,0,0,0,0,0,1,0,0,1.0,3,0.916666666667
S100,lemur,starfish,0,1,0,0,0,0,1,1,10.7142857143,7,0.694915254237
S100,tarantula,gorilla,0,1,0,0,0,0,1,0,10.4285714286,7,0.947368421053
S100,dinosaur,deer,1,1,0,0,0,0,1,1,14.5714285714,7,0.825
S100,hawk,hare,1,0,0,0,0,0,0,0,16.3333333333,6,0.928571428571
S100,antelope,vole,0,0,0,0,0,1,0,0,26.4,5,0.814814814815
S100,zebra,hyena,0,1,0,0,0,0,1,0,26.1666666667,6,0.925925925926
S100,hawk,gazelle,0,1,0,0,0,0,1,0,11.4285714286,7,1.0
S100,turtle,mouse,0,1,0,0,0,0,1,0,12.8571428571,7,0.814814814815
S100,kitten,panther,0,1,0,0,0,0,1,0,73.5714285714,7,0.870967741935
S100,salmon,crab,0,1,0,0,0,0,1,1,45.8333333333,6,0.870967741935
S100,piranha,clam,1,1,0,0,0,0,1,1,39.2857142857,7,0.740740740741
S100,ant,moth,0,0,0,1,0,0,0,0,35.0,5,0.647058823529
S100,goat,wallaby,0,1,0,0,0,0,1,0,16.2857142857,7,0.911764705882
S100,rooster,hen,0,1,0,0,0,0,1,1,97.2857142857,7,0.653846153846
S100,cat,leopard,0,0,0,0,0,1,0,0,84.8333333333,6,0.833333333333
S100,chipmunk,beaver,0,1,0,1,0,0,1,0,66.0,7,0.740740740741
S100,sloth,chimpanzee,0,1,0,0,0,0,1,1,30.1666666667,6,0.764705882353
S100,pigeon,deer,0,1,0,0,0,0,1,0,13.1428571429,7,0.869565217391
S100,eel,grizzlybear,0,0,0,0,0,0,0,0,8.5,6,0.846153846154
S100,sloth,buffalo,0,1,0,0,0,0,1,1,24.4285714286,7,0.776119402985
S100,monkey,capuchin,1,1,0,0,1,0,1,1,75.6666666667,3,0.666666666667
S100,jellyfish,rabbit,0,0,0,0,0,1,0,0,11.6666666667,6,0.818181818182
S100,trout,pika,0,0,0,0,0,1,0,0,3.33333333333,3,0.888888888889
S100,snake,scorpion,0,1,0,0,0,0,1,0,36.0,7,0.677419354839
S100,bobcat,panther,0,1,0,0,0,0,1,0,82.6666666667,6,0.622222222222
S100,goldfish,bass,1,1,0,0,1,0,1,1,47.4285714286,7,1.0
S100,raccoon,owl,0,1,0,0,0,0,1,0,17.5714285714,7,0.434782608696
S100,human,panther,1,1,0,0,0,0,1,1,14.0,7,0.8
S100,elephant,mule,0,1,0,0,0,0,0,0,22.8571428571,7,0.92
S100,boar,pig,0,1,0,1,1,0,1,0,61.0,6,0.619047619048
S100,pigeon,mouse,0,1,0,0,0,0,1,0,14.5714285714,7,0.913043478261
S100,coyote,nutria,1,0,0,0,0,0,0,1,2.0,3,0.711111111111
S100,tapir,pitbull,0,0,0,0,0,1,0,0,33.75,4,1.0
S100,wolverine,panther,0,1,0,0,0,0,1,0,55.7142857143,7,0.866666666667
S100,wren,rabbit,1,1,0,0,0,0,1,1,18.4,5,0.95
S100,beetle,fox,0,0,0,0,0,1,0,0,11.5,6,0.756097560976
S100,llama,tapir,0,1,0,0,0,0,1,0,18.0,5,0.96
S100,monkey,snail,0,1,0,0,0,0,1,0,9.85714285714,7,0.842105263158
S100,stinkbug,cat,0,0,0,0,0,1,0,0,13.2857142857,7,1.0
S100,komododragon,zebra,0,1,0,0,0,0,1,0,12.0,6,0.888888888889
S100,bobcat,steer,0,0,0,0,0,1,0,0,12.5,6,0.913043478261
S100,pika,bandicoot,1,1,0,0,1,0,1,1,1,1,1.0
S100,squirrel,meerkat,0,1,0,0,0,0,1,0,65.1428571429,7,0.692307692308
S100,dove,eagle,0,1,0,0,0,0,1,0,79.1666666667,6,0.846153846154
S100,canary,muskrat,0,0,0,0,0,1,0,0,11.0,5,0.878787878788
S100,cow,rooster,0,1,0,1,0,0,1,0,14.0,6,0.666666666667
S100,chihuahua,germanshepherd,1,1,0,0,1,0,1,1,67.8571428571,7,1.0
S100,starfish,trout,0,0,0,0,0,1,0,0,41.1428571429,7,0.615384615385
S100,sandshark,stingray,1,1,0,0,1,0,1,1,67.0,6,0.818181818182
S100,viper,octopus,0,0,0,0,0,1,0,0,14.2857142857,7,0.666666666667
S100,giraffe,mongoose,0,1,0,1,0,0,1,0,16.1666666667,6,0.935483870968
S100,poodle,flamingo,0,0,0,0,0,1,0,0,11.8333333333,6,1.0
S100,llama,bear,0,1,0,0,0,0,1,0,26.8571428571,7,0.88
S100,donkey,ox,0,1,0,0,0,0,1,0,51.1428571429,7,0.789473684211
S100,skunk,parakeet,0,1,0,0,0,0,1,1,18.6666666667,6,0.771428571429
S100,squirrel,gorilla,0,1,0,0,0,0,1,0,16.6666666667,6,0.884615384615
S100,turtle,kangaroo,0,1,0,0,0,0,1,0,13.7142857143,7,0.875
S100,peccary,horse,0,0,0,0,0,1,0,0,1.0,3,0.833333333333
S100,komododragon,salmon,0,0,0,0,0,1,0,0,21.3333333333,6,0.967741935484
S100,lizard,bug,1,1,0,0,1,0,1,1,18.4285714286,7,0.837837837838
S100,lobster,octopus,0,0,0,1,0,0,0,0,42.1666666667,6,0.413793103448
S100,rat,fish,0,1,0,0,0,0,1,0,12.6666666667,6,0.791666666667
S100,ibex,mule,0,0,0,0,0,1,0,0,30.75,4,0.909090909091
S100,humpbackwhale,blueheron,0,0,0,0,0,1,0,0,10.5,6,0.933333333333
S100,nakedmolerat,lobster,0,0,0,0,0,1,0,0,14.2857142857,7,0.888888888889
S100,tortoise,octopus,0,0,0,0,0,1,0,0,28.8333333333,6,0.846153846154
S100,jellyfish,stingray,0,1,0,0,0,0,1,1,63.8571428571,7,0.648648648649
S100,panda,mosquito,0,1,0,0,0,0,1,0,10.4285714286,7,0.818181818182
S100,chihuahua,penguin,0,1,0,0,0,0,1,1,19.6666666667,6,0.8
S100,dog,chimpanzee,0,1,0,0,0,0,0,0,22.1428571429,7,0.846153846154
S100,labradorretriever,goldenretriever,1,1,0,0,1,0,1,1,97.5,6,1.0
S100,magpie,lizard,0,0,0,0,0,1,0,0,12.0,5,0.62962962963
S100,goldfish,porcupine,0,0,0,0,0,1,0,0,12.8333333333,6,1.0
S100,bird,hamster,0,1,0,0,0,0,1,0,7.6,5,0.837837837838
S100,crocodile,fish,0,1,0,0,0,0,1,0,31.1428571429,7,0.862068965517
S100,dinosaur,butterfly,1,1,0,0,0,0,1,1,8.14285714286,7,0.794117647059
S100,octopus,fish,0,1,0,0,0,0,1,0,39.4285714286,7,0.709090909091
S100,germanshepherd,ewe,0,0,0,0,0,1,0,0,15.3333333333,6,0.833333333333
S100,isopod,cricket,1,1,0,0,1,0,1,1,1.0,2,1.0
S100,dog,barracuda,0,1,0,0,0,0,1,1,12.7142857143,7,1.0
S100,sparrow,falcon,0,1,0,1,0,0,1,1,78.7142857143,7,0.552631578947
S100,bat,deer,0,1,0,0,0,0,1,0,11.2857142857,7,0.875
S100,giraffe,millipede,0,0,0,0,0,0,0,1,9.28571428571,7,0.789473684211
S100,bluebird,swan,0,0,0,0,0,1,0,0,60.1428571429,7,0.909090909091
S100,kangaroo,duck,0,1,0,0,0,0,1,0,11.1666666667,6,0.904761904762
S100,seahorse,mussel,0,0,0,1,0,0,0,0,38.1428571429,7,0.68
S100,nutria,clownfish,0,0,0,0,0,1,0,0,13.0,3,0.795454545455
S100,possum,bat,0,1,0,0,0,0,1,1,18.5,6,0.814814814815
S100,cat,wolf,0,1,0,1,0,0,1,0,38.6666666667,6,0.666666666667
S100,coyote,owl,0,1,0,0,0,0,1,0,12.6666666667,6,0.770491803279
S100,peccary,howlermonkey,1,1,0,0,1,0,1,1,19.0,2,1.0
S100,squid,pika,0,0,0,0,0,1,0,0,16.0,3,0.777777777778
S100,elephant,bird,0,1,1,0,0,0,1,0,10.0,7,0.96
S100,fawn,jackal,0,0,0,0,0,1,0,0,29.6666666667,6,0.846153846154
S100,kingcobra,oyster,0,0,0,0,0,1,0,0,11.1666666667,6,1.0
S100,heron,sugarglider,0,0,0,0,0,1,0,0,35.0,6,1.0
S100,wolf,chimpanzee,0,1,0,0,0,0,1,0,20.1666666667,6,0.8
S100,rooster,mosquito,0,1,0,0,0,0,1,0,9.0,7,0.818181818182
S100,kinkajou,chimpanzee,1,1,0,1,1,0,1,1,1,1,0.75
S100,guineapig,rabbit,0,1,0,1,0,0,1,0,64.6666666667,6,0.818181818182
S100,skunk,marmot,1,1,0,1,1,0,1,1,40.8,5,0.366666666667
S100,sheep,monkey,0,1,0,0,0,0,0,0,17.0,7,0.827586206897
S100,sabertoothedtiger,rooster,1,0,0,0,0,0,0,0,10.7142857143,7,0.933333333333
S100,squirrel,mouse,0,1,0,0,0,0,1,0,50.5,6,0.884615384615
S100,monkey,koala,0,1,0,0,0,0,1,0,29.8571428571,7,0.78125
S100,bee,worm,0,1,0,0,0,0,1,0,31.0,5,0.818181818182
S100,cheetah,cougar,0,1,0,0,0,0,1,0,93.8,5,0.470588235294
S100,mantis,vole,0,0,0,0,0,1,0,0,12.0,4,1.0
S100,skunk,armadillo,0,1,0,0,0,0,1,0,53.0,5,0.769230769231
S100,marmoset,gorilla,1,1,0,1,0,0,1,1,57.4,5,0.555555555556
S100,lizard,labradorretriever,0,0,0,0,0,0,0,0,13.8,5,0.5
S100,echidna,hedgehog,1,1,0,1,0,0,1,1,78.0,3,0.7
S100,baboon,pig,0,1,0,0,0,0,1,0,30.8,5,0.952380952381
S100,goose,pigeon,0,1,0,1,0,0,1,0,64.6,5,0.869565217391
S100,dinosaur,octopus,1,1,0,0,0,0,1,1,15.6,5,0.822580645161
S100,llama,skunk,0,1,0,0,0,0,1,0,40.0,5,1.0
S100,elephant,gazelle,0,1,0,0,1,0,1,0,40.8,5,0.823529411765
S100,squid,tick,1,1,0,0,0,0,1,1,17.6,5,0.837837837838
S100,hyena,isopod,0,0,0,0,0,1,0,0,17.0,4,1.0
S100,steer,seacucumber,0,0,0,0,0,1,0,0,9.0,5,1.0
S100,wolverine,bear,0,1,0,0,0,0,1,0,45.25,4,0.928571428571
S100,spider,humpbackwhale,0,1,0,0,0,0,1,1,6.0,5,0.787878787879
S100,kitten,graywolf,1,0,0,0,0,0,0,0,34.6666666667,3,1.0
S100,ibis,wallaby,1,1,0,0,1,0,1,1,21.0,3,0.764705882353
S100,giraffe,humpbackwhale,0,0,0,0,0,1,0,0,28.2,5,0.903225806452
S100,fish,gecko,0,1,0,0,0,0,1,1,18.2,5,0.745454545455
S100,pony,stallion,1,1,0,0,1,0,1,1,93.4,5,0.875
S100,mountainlion,bear,0,1,0,0,0,0,1,0,54.6,5,0.851851851852
S100,bluejay,raven,0,1,0,1,0,0,1,1,84.4,5,0.702702702703
S100,dinosaur,chimpanzee,1,1,0,0,0,0,1,1,12.6,5,0.666666666667
S100,monitor,wren,0,0,0,0,0,1,0,0,33.0,2,1.0
S100,cougar,toad,0,0,0,0,0,0,0,0,16.4,5,1.0
S100,cockatoo,conure,1,1,0,0,1,0,1,1,61.6666666667,3,0.736842105263
S100,sheep,bull,0,1,0,0,0,0,1,0,49.8,5,0.724137931034
S100,crocodile,dingo,0,1,0,0,0,0,1,0,17.8,5,0.896551724138
S100,gazelle,lion,0,1,0,0,0,0,0,0,35.6,5,0.882352941176
S100,jackrabbit,chihuahua,0,0,0,0,0,1,0,0,50.2,5,0.7
S100,guineapig,budgie,0,0,0,0,0,1,0,0,16.0,2,0.846153846154
S100,jellyfish,tiger,0,1,0,0,0,0,1,0,6.0,5,0.888888888889
S100,shrew,rabbit,0,1,0,0,0,0,1,0,69.5,4,0.863636363636
S100,lamb,horse,0,1,0,0,0,0,1,0,44.4,5,0.777777777778
S100,anteater,monkey,0,1,0,0,0,0,1,0,48.2,5,0.857142857143
S100,goat,sheep,1,1,1,1,1,1,1,1,74.4,5,0.724137931034
S100,rat,buffalo,0,1,0,0,0,0,1,0,25.6,5,0.75
S100,hyena,jackal,1,1,0,1,0,0,1,0,89.75,4,0.884615384615
S100,waterbear,raccoon,0,0,0,0,0,0,0,0,30.75,4,0.913043478261
S100,ibis,bison,0,0,0,0,0,1,0,0,35.6666666667,3,0.884615384615
S100,rat,badger,0,1,0,0,0,0,1,0,53.4,5,0.941176470588
S100,bessbug,crab,0,0,0,0,0,1,0,0,11.0,2,0.913043478261
S100,donkey,pig,0,1,0,0,0,0,1,0,59.4,5,0.904761904762
S100,labradorretriever,adder,0,0,0,0,0,1,0,0,14.8,5,1.0
S100,rabbit,carpetbeetle,0,0,0,0,0,0,0,0,13.6,5,0.909090909091
S100,elephant,mongoose,0,1,0,0,0,0,1,0,41.0,5,0.84
S100,cardinal,hawk,0,1,0,1,1,0,1,1,77.8,5,0.363636363636
S100,monkey,bat,0,1,0,0,0,0,1,0,33.8,5,0.829268292683
