numlinks,prob_rewire,graphtype,numgraphs,numnodes,trim,jump,startX,numx,jumptype,irttype,irt_weight,beta,rcutoff,recorddir,triangle_limit,startGraph,prune_limit,other_limit,rcutoff,followtype,numedges,graph_seed,x_seed,truegraph,ll_tg,ll_tg_prior,ll_tg_irt,ll_tg_irt_prior,cost_windowgraph,time_windowgraph,bestgraph_windowgraph,hit_windowgraph,miss_windowgraph,fa_windowgraph,cr_windowgraph,ll_windowgraph
6,0.3,steyvers,4,50,0.7,0,stationary,39,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,184,120,120,:q_O?K?AA_?OOM?@@?ocCCBAOOcGECBO?GGGE__o_WN?@agGKKFa@PK?ECAaWOKGECOpSKKKFO?_WREEBaKcYQeCQ[?CBCAWWOIP_?O_s[V`@Px]GFCEGGGl??`pHGpBBBqs[QQMOQsCGLHDH`KiV`?o_YAECeCSGkY_`p`yEEIoqIE?ECEg?GcUNTb[WtBDggWOkX__`Gh@??_pIAUaUOPpb,-3458.133849,,,,70,00:02.0,:q_O?KI?@@o?GGH@@?wKGECBO__YABB@w?KT@@`w?OIFCo?WSRBA@`CKMIDoooqKHbB@pEQLHRAHMCECp?hE?CAba{GIUJp?w_p@@@OxY?@BaQSK]U_`qPqAGJOPGscSeCQXSnA@``[CERKFcS?CULEwG[W]``ahuEPJgW?WOQJegPGkWNFypm][SOpX@DBACQpdX@@@PGi?A@aS[?UaUOPpb,149,35,35,1006,-3670.582878
6,0.3,steyvers,1,50,0.7,0,stationary,5,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-455.4670478,,,,150,00:00.3,:q`_OSMDDaPG?YADBoXCw?L__hlGEJhTO_ef@JO_ogUP`qwxOtSeeZwa?SKfg_SVDIO?ogiYhRAD[w]sBQh\LiEdIieScjegg_qZNHxPxRSOGscTGdTJN,57,116,34,1018,-434.2854918
6,0.3,steyvers,1,50,0.7,0,stationary,6,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-547.4723388,,,,148,00:00.3,:q`_OSM?AapGc?L@A`wKa[L_?OSucBDsigCGHfoQsGKIDbAKMVFIEicsr@cOBHyGDDpQcWSTLSh`Am[NPpCsiVRY`hP@ECiXP@HVLPP@cu]Rqbqeg_QPSaTSk,61,112,36,1016,-550.0662281
6,0.3,steyvers,1,50,0.7,0,stationary,7,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-634.1769605,,,,136,00:00.4,:q`_OS?F?@PWcQ?E_`?g]BGfBW?CD?Es_WmdT?`@LMAU`@`OkWP`qq[[gUiRRK?ALcOBHyGDDpQcWSTLSh`Am[NHWw_v@EdQyYDSOP`IeSOQPPXiIGKes{g{hiHGiPIiU^,71,102,34,1018,-674.8607655
6,0.3,steyvers,1,50,0.7,0,stationary,8,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-712.5053038,,,,130,00:00.4,:q`_OS?F?@PWcQ?E_`?g]BGf?@k?AA@o@lGEJhTOGORR__asGKIDbAKMURbaa`YhLKo?GuOP_ERsOIJadGogiYhP?oo`VMFck[OZ_bQh\LAiGGodRIGHHX[tDCERY]S]SqaaQIcQidf,78,95,35,1017,-743.2125057
6,0.3,steyvers,1,50,0.7,0,stationary,9,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-801.8357826,,,,133,00:00.5,:q`_OS?F??_gkQH?BOO_SN@cR_?uCB_BXcKGJhTOGOQPhoOPYCECa`WobBdcwwggUiRRK?ALcCQc?q]a@P[Sh?BAbTGzCBBAD[w]Qpp@mALIdssIg_bATKg_ccAqxiIGKes{g{hdDCYQIcTJEF,80,93,40,1012,-826.0398468
6,0.3,steyvers,1,50,0.7,0,stationary,10,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-889.7475575,,,,129,00:00.6,:q`_OS?F??_gOUHC_@gGOIF_pPCw?L___[?ZK``@[CdT?`@HEf@@DgOWSJECW[mMIIDi`aYX_?Pk_aS_ERsOIJadG?WSYhP?oo`VMFck[OZ_bQh\LAiGGodRIGHH?kmYaa@hcufdFdKggbQPRiPSkW^,84,89,40,1012,-919.9413003
6,0.3,steyvers,1,50,0.7,0,stationary,11,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-988.3018536,,,,124,00:00.6,:q`_OS?F??_gOOJCaO?sCGDBoWgaL?EoOOM?LeOo_mAQdOO_cbR__asGKHDAp`EFJHppPOlSKRRK?ALcCQc?q]a@P[Sh?BAbTCdCECIxo{dbaB[CYTRObdP@ECqaAQOJJedCSOLKes{g{hdDCYQI\QIdbB,89,84,40,1012,-1007.789844
6,0.3,steyvers,1,50,0.7,0,stationary,12,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1074.214034,,,,124,00:00.6,:q`_OS?F??_gOOJCaO?sCGF_pPCY?L___[?ZK``@[CdDDOO_cbR__asGKHDAp`EFJbaa`YgWedBK?ALcCQc?q]a@P[Sh?BAbSgaQaBAD[w]Qpp@mALIdssGxSOP`Kg_c_A@X[tDCBRHlNINIXPPEcUPRiPSk,90,83,41,1011,-1108.426324
6,0.3,steyvers,1,50,0.7,0,stationary,13,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1152.160862,,,,119,00:00.7,:q`_OS?F??_gOOJCaO?sCGF_pPCY?L___[?ZK``@[CUQaagGOQPhoOPYCECa`WobBdcwwggUiEHhOr??bQ@QOPIOBHyGDDpQc?KILQaHGhCECHX[w]Qpp@mATJhgPqg_bAXQQ?GDdrSSOLKes{g{hdDCYPXDMhCihX,95,78,41,1011,-1197.512795
6,0.3,steyvers,1,50,0.7,0,stationary,14,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1248.234335,,,,118,00:00.7,:q`_OS?F??_gOOJCaO?sCGF_pPCY?L___[?YMeOo_mAJHPPSCGHGswPYCECa`WobBdcwwggUiEHhOr??aPh?hGGdG@c|CAawhQ?CBAbSgaQIP@`AUVMFck[OZ_dQyLLAMTCCWRIQPPXiIGEeRY]S]SqaaLGkafSaTSk,96,77,41,1011,-1332.01927
6,0.3,steyvers,1,50,0.7,0,stationary,15,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1341.596801,,,,115,00:00.8,:q`_OS?F??_gOOJCaO?sCGF_pPCY?L___[?YMeOo_mUNHPPSCGHGswPY?ABAPOkWP``XXMAFDDAtOpLIO?GcYOIEX@Ch?Kfg_SVDIFW?OKILFXPChCECHX[w]Qpp@mAKIdsYYC[iGGoeSc_A@[SOLKes{g{hdDCYPXDMhCihX,100,73,42,1010,-1416.433144
6,0.3,steyvers,1,50,0.7,0,stationary,16,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1416.326066,,,,105,00:00.9,:q`_OSA?@@O__UCCaO?sCH@ApPCY?L`?w?s\K``@[k]QaagGOQN_cwPY?ABA`WobBAqqPMAFDDBSgpLIO?GcYSKqAHQ?XNP?gmISMo?_WS\dCQcKGGGFxX[w]Qpp@mAFEDQyLLAMTCCcaTdHH?lNBAa@hcufnITSggbQJGhtGdU^,106,67,38,1014,-1486.205776
6,0.3,steyvers,1,50,0.7,0,stationary,17,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1508.252114,,,,105,00:00.9,:q`_OSA?@@O__UCC``G?YAC_`WgaL?Eo_[?YMeOo_mACDcggiACCbwHMCKJO?OWSJECWWUUR_`pPOtIKRQc?AHEdBK_aS_ERsOIJadBk?GEDEbkgaSa@`@?~JJfBqUMZa`sYYC[iGHHCjIGHG?_Uf``P?sqZRvdAdTIIGsaqI\QHTf,107,66,39,1013,-1596.95188
6,0.3,steyvers,1,50,0.7,0,stationary,18,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1604.703312,,,,104,00:00.9,:q`_OSA?@@P?kGHBAO?sCH@ApPCY?L`?w?s\K__o_mACDcggiACCbwHMCKJO?OWSJECWWS\JHoOwggYdEGwsh??aPhOrGGdG@c|CAawhOz?A@`PgzIGdG___^ddr`xJFLpOyLLAMTCCcaTdCCc_Uf``P?sqZRvdAdTIIGsaqI\QHTQr,108,65,39,1013,-1711.159898
6,0.3,steyvers,1,50,0.7,0,stationary,19,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1690.225742,,,,110,00:01.0,:q`_OSA?@@P?kQH?@@gGON@ApPCY?L___[?YM`bGGKGJ_`@XIII_`@G}AR`Dg?GKHDAp`EJJHoOwggYdEGwsh??bQ`eOPIOBHyCCDpQ`u?CBAbPuMIGoo_o_XNqqxo{dbewGoiVPhgPqg_bAQKg_c_?p?lNBAa@hcufdFdAdTIIGsaqI\QHTQr,108,65,45,1007,-1819.397545
6,0.3,steyvers,1,50,0.7,0,stationary,20,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1791.374139,,,,104,00:01.2,:q`_OSA?@@P?kCCCaO?OYAC_`WgaLL___[?YM`bGGKGJ_`@XIII_`@G}AMHo``Y?ABAPOkWPaqq[CMIIDrSgpFEdG?CYSKqAHQ?VKfg_SVDIFW?OKILFXPCg\``@`?q^ddr`xJFLpOx`Ee`FG@P@HGdXP@H?@a@Y]EDCBRHlN]SITSggbQJGhtGdTJN,113,60,44,1008,-1902.556531
6,0.3,steyvers,1,50,0.7,0,stationary,21,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1893.252459,,,,100,00:01.2,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbOpk?AA@o@gyEK__o_mACDcggiACCbwGwfAEDg?GKHDAp`EEDdcwG[SSJehPaMLIO?GSYSKqAHQ?VKfg_SVDIFW_WSYMqaHGg\aFxX[w]Qpr[SMWPhgPq?SOP`HESOQO@?lNDCBRHlN]SITSggbQJGhtGdTJN,115,58,42,1010,-1988.517579
6,0.3,steyvers,1,50,0.7,0,stationary,22,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-1973.210997,,,,95,00:01.2,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbOpk?AA@o@gyEK__o_mACDcggiACCbwGwfAEDg?GKHDAp`EEDdcwwggVKehPaMLIO?GSYSKqAHQ?VKfg_SVDIFW_WSYMqaHGg\aFxX[w]Qpr[SMWPhgPq?SOO`HCjIGHH?lNDCBRI]{gSihPPEcUPSahX,116,57,38,1014,-2068.688148
6,0.3,steyvers,1,50,0.7,0,stationary,23,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2064.387886,,,,96,00:01.3,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbOpk?AA@o@gyEK__o_WV@AAqSST@AAP{C[R`BAs?CECa`WobDdba[CMIIDwWgpFEdG?CILGDBK_aS_DrHyGDDpQ`uGEDEbkgaQIFW_WOXNqqxo{dbewg[obRObc?CSOO`HCjIQQ@Y]IGEeRY]{gSihPPEcUPQahWo,119,54,42,1010,-2176.010759
6,0.3,steyvers,1,50,0.7,0,stationary,24,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2155.046416,,,,97,00:01.3,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbOpk?AA@o@gyECEOOWOKJ_`@XIII_`@G}AMHo``Y?ABAPOkWPaqppMAFDDA{KSWbbQc?ADEcA`eGGGdG@[q]`@?gmISMp?ogs\dCQPOzCBAA@c~JJfBqUMZa`rALLAMO?PP@ACcQkhHGDhwg_YXLhzq`QidDCYPXDTJEF,120,53,44,1008,-2280.402636
6,0.3,steyvers,1,50,0.7,0,stationary,25,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2254.84603,,,,96,00:01.3,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbOpk?AA@o@gyGG__o_WV@AAqHIII_`@G}AMHo``Y?ABAPOkXD_appMAFDDA|OpFEdG?CILGDBKOOPIO@@[q]`@?gmISMp?ogs\dCQPOzCBAA@c~JJfBqUMZa`rALLAMO?PO{_`AQkhHGDhwg_YXLhzq`QidDCYPXDMidbB,121,52,44,1008,-2423.311714
6,0.3,steyvers,1,50,0.7,0,stationary,26,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2345.068613,,,,90,00:01.4,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbO?ou?@@?w?s\CCOOWOKJ_`@XCdDDOO_c^@Ho``Y?ABAPOkXD_appMAFDDA|OpFEdG?CILGDBKOOPIO@@[oXNO__SVDIFW_WSYMqaHGg\a@`@?q^ddrqUMZa`rALLAMOaaACHIp@QQOJRpP?sqZRpRq`QidDCYPXDCfTbB,124,49,41,1011,-2515.537353
6,0.3,steyvers,1,50,0.7,0,stationary,27,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2431.994372,,,,87,00:01.4,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbO?ou?@@?w?s\CCOOWOKJ_`@XCdDDOO_c^@Ho``Y?ABAPOkXD_appMAFDDA{KSWbbQc?ADEcA`eGGGo@@[oXNO__SVDIFW_WSYMqaHGg\a@`@?q^ddr`xJFLpOx`Ee`FGPP@ACdW_hHGDhwg_YXLhwhxOhTQaaLGkafTQp`,126,47,40,1012,-2589.142245
6,0.3,steyvers,1,50,0.7,0,stationary,28,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2512.976243,,,,86,00:01.5,:q`_OS?F??_g_UAAAP?k?CE_`GGUIGbO?ou?@@?w?s\CCOOWOKJ_`@XCdDDOO_c^@Ho``Y?ABAPOkXD_appMAFDDA{KSWbbQc?ADEcA`eGGGo@@[oXNO__mISMp?ogs\dCQPOzCBAA@c~EDdr`xJFLpOx`Ee`FGPO{_`AQkOSccAs{SOLKes{S{gSihPPEcUPRihWo,127,46,40,1012,-2680.606078
6,0.3,steyvers,1,50,0.7,0,stationary,29,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2597.143496,,,,82,00:01.6,:q`_OS?F??_g_UAAAOo_U?ABOOcCJDCPg?WZ??__[?YMaAGGKGEDoO_kaQaagGOQN_cwOol?@@`GgUKaoPWwf@Baa`]EIKPphQ?@AbQ@OrCCCW?_mWKfg_SVDIFW_gs\OqaHOzCBAA@c~EDdr`xJFCEwg[obRObcGg]OO`HUGIIHH?lNDCBRHlNDJfdAdTIIGsaqI\NIdbB,131,42,40,1012,-2760.311599
6,0.3,steyvers,1,50,0.7,0,stationary,30,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2692.332652,,,,80,00:01.7,:q_OoGI@??__[QAAAOo_U?ABOOcCJDCPg?WZ??__[?YMaAGGKGEDoO_kaQaagGOQN_cwGGl?@@`GgUKaoPWwf@Baa`iEIKPphQ?@AbQ@OrGGo@@[oXNP?gmISMp@Pgy`gdBkKGKGER{WUVMFck[OSLpOx`Ee`FGPO{_`AQkOSSQQ@X\NDCBRHlNDJfdAdTIIHDcSy]NidbB,132,41,39,1013,-2872.170521
6,0.3,steyvers,1,50,0.7,0,stationary,31,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2786.043678,,,,75,00:01.7,:q_OoGI?B_?OSOJ??`GWOJABOO_]ADaaGs?KL_?OOM?LFP@CCECBAwGOUPHPPSCGHFoQ[CCU_?_ocSJEO_kCUMHoOwggY`abC[YS_?Ogs_SKqAK?OVKERsOIJadBkOSYMgYHOzCBBA@c~EDdr`xJFIEwg[obRObcGg]OO`HUGIIHH?kmfaa@hcufUpQxxOhTQaaPXDNFtQp`,135,38,37,1015,-2946.50901
6,0.3,steyvers,1,50,0.7,0,stationary,32,stationary,gamma,0.9,0.909090909,20,records/,100,windowgraph,100,100,20,avg,173,17,17,:q_O?K?AA_?OOM?@@?ocGECAo?GOLBA@WOYACA`wGOJBAo?OSL?BBW?CF?EbgWOP@@`?omACDcg?OII_`@KCGR__asGKIDbGOKIE_`APMADBaacOSWa`qcCCDEdG__b?AEBHyGDDpQ`uGEDFY`uEC`@`XqIILoOg[ob`FGPO{_`AQkOSSQOp?lNDCBRI]IVNITSggcUPQ`xX,-2877.426597,,,,84,00:01.8,:q_OoS?F??_g_U?@AOo_UCE_`?{CJDCPgWWUL_?OOM?LFP@CCECBAwGOUPHPPSCGHFoQ[CCU_?_ocSJEO_kCUMHoOwggY`abC[YS_?Ogs_SKqAK?OVKERsGGDDpQ`uGILFSLCg\a@``?q^bAqxo{dbaA`mIFKGssGxAIFcCCCHIp@QQOJJhwg_YXLhtkSSVNIDIiSSQJGhOy]NidbB,133,40,44,1008,-3063.683564
